ID	Symbol	GeneLength	E10.5#1	E10.5#2	E11.5#1	E11.5#2	E12.5#1	E12.5#2	E13.5#1	E13.5#2	E14.5#1	E14.5#2	E15.5#1	E15.5#2	E16.5#1	E16.5#2	E17.5#1	E17.5#2	E18.5#1	E18.5#2
ENSMUSG00000050901	Mtnr1b	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050908	Tvp23a	3315	128	133	39	42	53	27	81	22	22	3	6	4	4	2	3	0	0	1
ENSMUSG00000050910	Cdr2l	3700	291	260	94	91	186	103	141	43	108	27	32	33	20	12	14	9	10	17
ENSMUSG00000050912	Tmem123	2907	1360	1245	654	720	951	412	292	274	850	557	412	398	584	453	205	386	347	243
ENSMUSG00000050914	Ankrd37	927	131	118	59	79	66	80	69	38	63	33	40	67	64	30	74	53	44	132
ENSMUSG00000050917	Fgf4	3030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050919	Zfp366	2763	0	2	6	0	4	0	1	2	6	2	6	1	5	1	0	0	0	0
ENSMUSG00000050921	P2ry10	2888	0	0	3	0	4	0	0	0	3	4	7	6	3	1	0	0	0	0
ENSMUSG00000050926	Dcaf12l2	2885	17	14	14	13	11	1	5	7	9	15	5	4	3	1	0	1	0	1
ENSMUSG00000050930	Map10	3542	91	96	48	74	63	48	36	49	51	45	34	26	40	45	19	25	38	14
ENSMUSG00000050931	Sgms2	5801	456	394	408	494	593	301	257	282	528	613	593	487	686	621	317	347	820	516
ENSMUSG00000050933	Vmn1r231	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050936	Hist2h2bb	1511	27	15	30	18	42	31	28	39	63	27	22	21	16	27	29	5	8	2
ENSMUSG00000050944	Efcab5	4654	23	28	15	25	26	8	9	19	29	9	9	10	6	7	4	6	3	7
ENSMUSG00000050945	Zfp438	3209	86	50	52	47	47	30	49	39	63	46	41	52	45	52	14	37	50	25
ENSMUSG00000050947	Amigo1	5482	145	129	107	114	136	120	116	146	160	109	134	128	142	157	189	150	234	191
ENSMUSG00000050953	Gja1	3105	1104	1177	194	112	194	51	111	62	148	29	42	52	34	9	8	8	2	22
ENSMUSG00000050954	Zfp169	4175	98	118	65	63	77	27	61	53	109	80	67	47	42	50	40	35	74	40
ENSMUSG00000050957	Insl6	708	6	5	9	8	6	5	10	4	5	3	4	4	12	7	9	3	13	9
ENSMUSG00000050961	AY358078	1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050963	Kcns2	4360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050965	Prkca	8409	257	237	245	248	311	150	200	193	282	294	330	378	540	382	268	319	591	336
ENSMUSG00000050966	Lin28a	3505	4663	3772	1953	2156	1588	1106	575	634	408	192	107	70	30	65	6	10	6	12
ENSMUSG00000050967	Creg2	5799	0	1	0	0	0	0	0	0	0	0	0	1	2	1	1	3	0	0
ENSMUSG00000050973	Gdpgp1	3132	106	101	85	84	114	58	92	84	64	66	49	25	52	64	23	38	24	36
ENSMUSG00000050974	Gm9847	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000050978	Gm5215	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050982	Apol10a	3033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050989	Sepn1	3445	1856	1628	1011	1053	1245	1020	1012	982	830	499	505	478	484	417	184	188	187	120
ENSMUSG00000050994	Adgb	5218	11	13	7	0	1	5	1	1	8	5	4	2	2	5	0	0	1	0
ENSMUSG00000050996	Cetn1	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051000	Fam160a1	4445	18	13	13	1	8	4	16	14	13	11	13	12	21	10	14	19	88	28
ENSMUSG00000051002	Gm9848	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051003	Olfr161	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051007	Pddc1	2348	729	529	505	523	668	677	675	633	794	421	428	394	418	455	282	196	254	175
ENSMUSG00000051008	4930412M03Rik	1111	0	1	0	1	3	3	1	5	3	1	1	0	3	2	0	0	1	1
ENSMUSG00000051022	Hs3st1	1686	14	4	1	0	9	2	13	6	8	5	6	4	9	2	0	0	0	1
ENSMUSG00000051029	Serpinb1b	1696	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051034	Zfp11	3929	154	100	70	68	99	41	73	51	125	60	54	48	37	72	29	27	42	18
ENSMUSG00000051036	Ttc24	2251	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051037	Zfp455	2712	24	21	10	24	20	13	18	9	17	7	16	11	15	12	7	14	25	13
ENSMUSG00000051038	Rhox11	811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051041	Olfml1	1685	52	69	33	25	70	32	56	31	57	25	30	41	29	29	6	16	20	15
ENSMUSG00000051043	Gprc5c	3667	1181	1079	1090	1105	1422	1188	1377	1879	1206	1327	1616	1511	1629	1774	969	867	866	781
ENSMUSG00000051046	Olfr214	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051048	P4ha3	2403	98	89	89	73	162	67	169	92	141	39	56	62	68	44	4	5	3	7
ENSMUSG00000051050	Spink14	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051051	Olfr523	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051052	Olfr335-ps	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051054	1700014D04Rik	3235	2	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSMUSG00000051056	Gja10	2117	1	2	2	1	4	5	3	0	3	2	3	2	1	3	0	2	2	3
ENSMUSG00000051062	Fbll1	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051065	Mb21d2	3080	395	408	222	202	282	199	232	204	190	185	185	247	211	184	126	165	172	159
ENSMUSG00000051067	Lingo3	3433	18	13	7	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051074	4930579K19Rik	652	8	7	6	1	9	10	2	3	10	6	5	4	7	7	6	6	5	3
ENSMUSG00000051076	Vtcn1	1379	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000051079	Rgs13	1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051081	Gm4847	3012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051095	Olfr986	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051098	Mblac2	3881	95	104	107	136	217	97	53	66	183	198	111	166	209	108	75	131	163	123
ENSMUSG00000051107	Gm15440	1231	2	7	0	2	1	1	0	0	2	0	0	0	0	2	0	0	0	0
ENSMUSG00000051111	Sv2c	4252	4	8	2	0	0	2	0	0	2	0	0	0	0	0	0	1	1	1
ENSMUSG00000051113	Fam71e1	849	18	21	13	17	14	9	15	17	30	12	5	16	6	13	6	4	5	1
ENSMUSG00000051116	Gm8121	501	1	0	4	1	0	2	0	0	1	1	1	1	8	3	2	1	0	2
ENSMUSG00000051118	Olfr77	2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051124	Gimap9	1384	230	192	254	294	419	305	338	196	579	360	353	300	332	323	104	109	122	115
ENSMUSG00000051133	Gm6293	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051136	Ghsr	4433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051146	Camk2n2	1291	27	20	23	36	61	42	77	64	24	12	9	12	8	14	0	2	1	0
ENSMUSG00000051147	Nat2	1473	40	26	23	40	49	25	25	19	85	48	26	33	39	30	20	20	52	38
ENSMUSG00000051149	Adnp	4932	24	27	24	17	33	7	30	11	29	12	20	11	18	9	5	3	6	3
ENSMUSG00000051153	Tas2r105	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051154	Commd3	938	764	646	550	572	865	847	634	488	878	587	586	686	821	698	412	416	390	373
ENSMUSG00000051156	Olfr1491	960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051159	Cited1	1090	3343	2767	2370	3213	3412	3280	4553	3670	1969	1520	1188	1209	1194	1060	88	92	10	10
ENSMUSG00000051160	Olfr853	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051166	Eml5	10136	197	286	106	166	140	98	141	44	121	68	68	58	79	35	54	68	98	69
ENSMUSG00000051169	Rpusd3	1277	244	219	147	189	248	270	398	296	181	145	148	178	226	161	190	145	166	124
ENSMUSG00000051172	Olfr672	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051176	Zfp42	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051177	Plcb1	7003	689	653	423	461	561	268	316	255	365	407	585	516	671	435	333	524	465	367
ENSMUSG00000051180	Olfr522	1076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051182	Olfr655	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051184	Zfp524	1110	78	60	52	80	100	119	159	150	105	69	80	79	105	73	94	68	56	63
ENSMUSG00000051185	Fam174a	3460	65	85	39	73	78	43	46	17	65	48	42	45	70	52	48	52	56	58
ENSMUSG00000051190	Olfr1356	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051198	4930548G14Rik	1185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051200	Olfr513	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051207	Mrgprd	3117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051209	Gpr119	2269	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051212	Gpr183	2942	0	4	13	18	15	3	3	4	19	7	14	8	7	5	0	1	0	2
ENSMUSG00000051219	3100002H09Rik	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051220	Ercc6l	5302	1096	973	636	822	720	411	420	329	572	389	352	325	288	355	29	40	24	20
ENSMUSG00000051223	Bzw1	3876	14637	12290	8045	8983	9698	5512	3339	3123	7542	6003	5095	4674	5946	6080	2223	3041	2783	2185
ENSMUSG00000051224	Tceanc	4050	189	168	106	123	104	51	46	24	100	67	58	53	58	42	38	36	34	13
ENSMUSG00000051225	Fam83a	2876	3	1	8	5	16	11	44	29	31	52	56	53	89	65	81	74	154	131
ENSMUSG00000051228	Nyx	5183	11	12	6	5	7	6	4	7	8	3	5	5	1	4	1	3	4	2
ENSMUSG00000051232	Tmem199	1347	713	584	452	501	626	563	535	528	590	340	294	280	301	344	155	193	117	161
ENSMUSG00000051234	Rnf7	1232	2031	1707	1092	1301	1511	1035	989	924	1205	680	580	624	694	637	317	319	265	184
ENSMUSG00000051235	Gen1	3283	560	557	331	385	354	140	152	135	315	222	196	150	130	195	32	60	39	25
ENSMUSG00000051236	Msrb3	3843	111	142	36	37	55	27	42	12	51	12	25	34	69	18	12	25	28	35
ENSMUSG00000051237	9230109A22Rik	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051238	Swsap1	1846	230	187	151	196	144	134	148	140	112	109	78	108	115	92	86	83	57	35
ENSMUSG00000051242	Pcdhb9	3055	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000051243	Islr2	4303	2	1	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000051246	Msantd1	2793	4	7	3	3	2	12	5	7	5	1	4	7	5	7	9	0	0	2
ENSMUSG00000051251	Nhlh1	2464	2	2	0	0	0	0	0	2	0	2	0	0	0	0	0	2	0	0
ENSMUSG00000051255	Gm6563	869	8	6	10	2	2	5	4	0	5	3	1	5	2	3	4	2	1	1
ENSMUSG00000051256	Jagn1	1201	655	617	480	632	760	581	690	673	532	462	353	409	416	443	304	365	234	289
ENSMUSG00000051257	Trap1a	1178	5	7	3	2	1	4	0	1	0	6	0	0	5	0	0	0	0	0
ENSMUSG00000051258	Olfr1362	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051262	Cml3	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000051276	Actrt2	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051278	Zgrf1	7046	648	790	360	386	424	231	288	167	432	236	266	189	186	222	38	65	25	23
ENSMUSG00000051279	Gdf6	3532	128	153	35	23	22	0	7	13	8	4	3	4	3	1	0	0	0	0
ENSMUSG00000051285	Pcmtd1	5232	603	638	491	583	744	450	289	140	807	791	804	1041	1488	868	1058	1319	2473	1472
ENSMUSG00000051295	9630028B13Rik	3406	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000051297	2410124H12Rik	706	35	26	13	21	12	15	7	6	15	6	0	3	16	5	0	0	0	3
ENSMUSG00000051306	Usp42	5151	994	993	572	650	671	379	484	480	520	396	393	285	236	376	86	116	97	86
ENSMUSG00000051313	Olfr1262	1099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051314	Ffar2	2301	5	5	7	6	10	10	2	4	10	19	6	14	6	3	0	6	2	6
ENSMUSG00000051316	Taf7	2891	732	541	435	446	657	372	311	269	537	423	331	403	527	442	219	241	237	172
ENSMUSG00000051319	1500011K16Rik	800	278	213	176	239	322	311	381	279	283	169	177	179	203	144	140	128	98	84
ENSMUSG00000051323	Pcdh19	10273	22	31	12	8	12	2	15	5	12	29	42	51	80	43	18	17	35	32
ENSMUSG00000051329	Nup160	5684	3087	2562	1808	1807	1735	817	766	753	1480	1088	1032	745	956	977	306	478	360	249
ENSMUSG00000051331	Cacna1c	13162	55	79	11	16	41	16	62	30	52	44	40	61	68	48	68	62	68	64
ENSMUSG00000051335	Gfod1	6654	18	19	37	25	33	10	26	31	37	35	27	30	46	16	4	21	23	22
ENSMUSG00000051339	2900026A02Rik	5876	1292	1110	845	920	887	668	744	876	696	715	865	931	1191	953	542	542	712	507
ENSMUSG00000051340	Olfr645	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051341	Zfp52	2175	28	47	34	30	37	30	26	9	49	25	11	16	11	15	1	1	1	7
ENSMUSG00000051343	Rab11fip5	4104	39	45	23	17	32	31	42	41	41	39	33	29	40	44	17	21	28	18
ENSMUSG00000051344	Plekhm3	8562	187	164	88	105	123	36	63	47	81	59	38	40	35	34	25	32	69	37
ENSMUSG00000051346	Spryd4	1570	615	534	555	617	874	693	745	863	808	746	798	930	1255	941	1005	844	1142	877
ENSMUSG00000051351	Zfp46	4639	367	386	211	225	211	151	192	209	208	136	164	158	183	168	55	64	77	64
ENSMUSG00000051354	Samd3	2620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051355	Commd1	4508	212	211	157	201	319	253	261	145	282	181	174	235	272	163	138	118	128	109
ENSMUSG00000051359	Ncald	3733	287	216	268	268	403	299	250	294	319	398	520	647	1109	677	971	1005	859	678
ENSMUSG00000051361	6030498E09Rik	1291	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000051362	Olfr589	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051367	Six1	3316	2	2	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051373	Ppapdc3	1947	77	77	56	81	77	86	77	91	64	43	41	45	28	56	25	15	20	17
ENSMUSG00000051375	Pcdh1	5415	992	811	1124	1166	1530	1268	1866	2332	1410	1319	1693	1257	1295	1725	635	583	788	621
ENSMUSG00000051378	Kif18b	3326	781	661	472	548	525	481	695	651	622	329	355	246	237	385	72	57	8	16
ENSMUSG00000051379	Flrt3	3977	650	853	36	53	58	10	27	11	19	2	9	9	10	2	5	2	8	9
ENSMUSG00000051390	Zbtb22	2611	533	525	433	478	502	436	563	521	535	340	327	296	362	359	202	202	217	157
ENSMUSG00000051391	Ywhag	3520	8766	7090	5129	5459	6097	3765	4489	6283	5320	3830	4101	3454	4083	4176	2087	2589	3355	2311
ENSMUSG00000051392	Olfr1402	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051396	Hspa14	4314	2123	1855	1027	1304	1361	1072	814	785	1190	728	802	671	596	775	285	313	218	176
ENSMUSG00000051397	Tacstd2	1764	49	73	7	3	6	4	13	6	12	9	3	7	6	3	0	1	0	0
ENSMUSG00000051401	Kctd16	1349	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051403	Ppp1r37	2971	1208	1079	672	863	1121	1336	1755	1351	1336	868	916	1044	1306	1059	919	655	761	628
ENSMUSG00000051412	Vamp7	2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051413	Plagl2	5571	1781	1487	1077	1224	1118	587	715	844	1134	760	595	552	536	612	150	233	192	156
ENSMUSG00000051414	Olfr829	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051424	Olfr1184	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051427	Ccdc157	5153	271	237	157	173	198	133	149	118	183	94	69	69	55	53	26	35	76	49
ENSMUSG00000051431	Gpr87	1080	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051435	Fhad1	4809	100	94	40	39	53	44	27	20	22	9	9	4	5	13	19	19	62	85
ENSMUSG00000051437	Ubqlnl	2298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051439	Cd14	1572	0	3	12	10	21	22	34	8	38	22	15	31	11	10	2	6	7	7
ENSMUSG00000051444	Bbs12	2433	152	140	77	108	100	82	58	25	105	56	45	47	35	29	36	22	23	25
ENSMUSG00000051451	Crebzf	4937	1007	895	455	812	956	631	559	212	1341	659	596	555	769	470	388	305	434	374
ENSMUSG00000051452	Gm11437	1239	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	1
ENSMUSG00000051455	Gm1564	4573	4	4	0	1	6	1	3	0	0	1	0	1	1	1	0	0	0	0
ENSMUSG00000051456	Hspb3	781	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051457	Spn	3743	5	9	127	116	210	81	195	213	710	239	167	176	91	192	16	28	35	43
ENSMUSG00000051469	Zfp191	5732	1560	1451	861	1011	998	551	444	345	734	588	583	508	517	552	246	358	387	320
ENSMUSG00000051481	Krtap31-2	935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051483	Cbr1	1237	691	608	364	457	500	456	575	611	447	378	394	502	588	419	450	417	1206	904
ENSMUSG00000051486	Pcdhb11	3615	3	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000051490	Foxd4	2345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051493	Olfr974	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051495	Irf2bp2	5080	1800	1576	1312	1890	2045	1302	1963	1320	2130	1305	1360	1364	1849	1017	793	848	1297	1162
ENSMUSG00000051497	Kcnj16	3701	0	2	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ENSMUSG00000051498	Tlr6	2603	9	4	14	18	30	13	17	20	33	24	17	10	7	25	0	6	10	6
ENSMUSG00000051499	Zfp786	3191	51	37	22	24	32	30	27	21	35	20	15	14	3	23	16	6	5	2
ENSMUSG00000051502	Ufsp1	1037	53	60	52	58	85	53	122	75	53	28	23	31	25	30	12	12	12	5
ENSMUSG00000051503	Gm6583	2233	0	0	1	1	0	0	0	3	0	1	2	0	0	0	0	0	0	0
ENSMUSG00000051504	Siglech	2301	0	0	0	0	2	0	0	0	2	4	0	1	0	2	0	0	0	0
ENSMUSG00000051506	Wdfy4	10033	55	36	119	91	163	84	157	138	245	154	96	96	68	81	12	29	33	30
ENSMUSG00000051509	Olfr414	955	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000051510	Mafg	4923	1309	1251	842	1062	1234	1208	1540	1372	1970	920	1005	942	833	753	727	420	990	783
ENSMUSG00000051515	Fam181b	1836	29	25	5	5	9	3	5	7	2	1	0	1	0	0	0	0	0	0
ENSMUSG00000051517	Arhgef39	2595	459	330	327	419	436	545	670	555	787	295	347	309	373	384	57	79	8	19
ENSMUSG00000051518	Rps19bp1	830	488	462	316	444	619	604	901	608	616	335	335	413	466	346	244	228	143	167
ENSMUSG00000051527	Usp29	2610	23	15	14	5	6	2	5	1	0	4	4	7	2	3	0	0	0	0
ENSMUSG00000051528	Olfr424	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051537	Gm5124	2083	49	36	3	5	6	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051548	Gm6365	744	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0
ENSMUSG00000051550	Zfp579	2489	274	307	198	360	512	594	979	499	681	359	238	317	287	248	152	101	119	95
ENSMUSG00000051557	Pusl1	1243	436	376	204	283	349	278	361	285	276	149	126	127	115	120	125	119	70	47
ENSMUSG00000051579	Tceal8	2358	4551	3662	3617	4418	5850	4535	3355	2452	6061	4157	3604	3433	5004	4090	1467	1869	1517	1116
ENSMUSG00000051582	Otud6a	873	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051586	Mical3	6670	1607	1415	1294	1408	1384	1257	1663	1444	1350	807	699	653	651	731	273	214	284	179
ENSMUSG00000051590	Map3k19	3967	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSMUSG00000051591	Olfr697	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051592	Ccnb3	4554	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051593	Olfr272	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051596	Otop1	3151	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051599	Pcdhb2	2774	3	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051606	2010001K21Rik	519	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051611	Olfr112	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051615	Rap2a	4174	546	480	267	250	284	139	173	149	278	136	156	190	181	161	67	97	116	83
ENSMUSG00000051616	C230029F24Rik	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051617	Krt9	2580	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051618	Ubqln3	2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051627	Hist1h1e	748	23	26	25	24	45	29	59	26	58	23	23	29	37	22	28	19	14	25
ENSMUSG00000051638	Gm9857	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051639	Gm5812	957	112	92	51	65	67	72	55	39	67	28	35	25	23	33	24	12	5	4
ENSMUSG00000051648	Kctd19	3048	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000051650	B3gnt2	3057	0	0	2	1	2	1	5	2	2	4	3	3	7	4	0	1	0	0
ENSMUSG00000051652	Lrrc3	4296	1592	1427	1895	1736	2617	1921	2228	3136	1821	2766	2678	2751	3494	3473	1660	1722	3048	2050
ENSMUSG00000051663	Pcdhb1	2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051669	AU021092	1363	0	0	0	0	0	1	0	0	1	1	0	3	3	1	2	1	0	1
ENSMUSG00000051671	Coa6	762	158	180	118	243	317	228	369	243	309	275	206	351	441	255	243	234	313	258
ENSMUSG00000051674	Dcun1d4	4127	953	880	394	466	401	264	187	204	298	196	257	200	217	211	131	198	209	116
ENSMUSG00000051675	Trim32	3194	1030	1019	595	608	568	403	360	372	373	266	300	247	247	311	103	140	138	96
ENSMUSG00000051678	Pcdhb6	2453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051680	Olfr693	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051682	Treml4	1744	3	1	7	7	7	3	8	7	19	11	19	17	3	16	1	0	0	2
ENSMUSG00000051687	Vmn1r73	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051695	Pcbp1	1830	7366	7248	4493	6901	9180	5151	9666	6869	6098	4904	4107	4509	5213	3701	2140	2975	2197	2217
ENSMUSG00000051703	Tmem198	2456	8	8	8	16	10	16	9	10	10	3	3	2	4	2	3	2	3	0
ENSMUSG00000051705	Senp8	3792	391	340	229	262	256	145	84	82	183	173	116	82	107	112	31	47	35	18
ENSMUSG00000051706	Olfr1325	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051716	Apon	1618	9	10	7	4	16	6	18	15	36	23	32	42	88	41	110	112	496	320
ENSMUSG00000051721	BC068281	2936	356	298	232	314	266	210	178	211	312	168	145	145	171	207	102	76	156	84
ENSMUSG00000051723	Rpl31-ps13	378	0	0	0	1	2	0	0	0	2	0	0	1	2	0	0	2	0	0
ENSMUSG00000051726	Kcnf1	4789	8	6	1	2	0	0	4	1	3	0	0	4	0	0	0	0	1	1
ENSMUSG00000051727	Kctd14	2340	9	5	0	4	16	3	6	10	23	7	14	5	0	3	1	0	3	3
ENSMUSG00000051728	4930563D23Rik	2679	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051729	Gm5087	1921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051730	Mettl5	2090	291	209	188	212	249	161	246	131	206	193	138	121	174	140	81	100	147	102
ENSMUSG00000051732	Pabpc2	2586	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051735	Rinl	2871	23	19	50	41	70	49	75	56	100	43	33	39	27	46	6	9	4	9
ENSMUSG00000051736	Fam229b	2884	34	40	12	17	29	21	11	8	28	9	9	4	5	8	0	0	1	1
ENSMUSG00000051747	Ttn	106824	47	73	1	1	1	0	2	0	1	0	1	1	0	2	0	0	0	0
ENSMUSG00000051748	1100001G20Rik	434	0	0	9	7	10	16	9	11	8	9	15	39	32	19	6	14	13	33
