"tcga_id"	"cohort"	"purity"	"log2_bap1"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"
"TCGA-05-5425-01"	"TCGA-LUAD"	0.71	11.4653183387425	1	"chr3:28571630-55626472"	27054843
"TCGA-17-Z015-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-49-AARR-01"	"TCGA-LUAD"	0.64	11.8710141846275	2	"chr3:29663854-116378604"	86714751
"TCGA-49-6745-01"	"TCGA-LUAD"	0.24	11.7540310485642	3	"chr3:36658216-62862651"	26204436
"TCGA-86-7711-01"	"TCGA-LUAD"	0.33	11.5651211999299	1	"chr3:19846556-74279081"	54432526
"TCGA-97-8552-01"	"TCGA-LUAD"	0.27	11.6108094988086	3	"chr3:37011003-73568390"	36557388
"TCGA-50-8459-01"	"TCGA-LUAD"	0.29	12.2006114192552	2	"chr3:2170634-174685977"	172515344
"TCGA-93-A4JN-01"	"TCGA-LUAD"	0.37	11.6621279722812	2	"chr3:37016100-55581232"	18565133
"TCGA-95-A4VP-01"	"TCGA-LUAD"	0.3	12.023096668495	2	"chr3:50853240-58035147"	7181908
"TCGA-86-A4P7-01"	"TCGA-LUAD"	0.19	11.6237460181598	1	"chr3:2170634-197812401"	195641768
"TCGA-50-5045-01"	"TCGA-LUAD"	0.22	11.7175656711953	2	"chr3:2170634-197812401"	195641768
"TCGA-05-4396-01"	"TCGA-LUAD"	0.82	12.3880342667272	2	"chr3:50450987-53406068"	2955082
"TCGA-55-7725-01"	"TCGA-LUAD"	0.61	10.4517955721381	2	"chr3:37734297-179875424"	142141128
"TCGA-55-6975-01"	"TCGA-LUAD"	0.46	11.5485607426704	1	"chr3:42176371-102619402"	60443032
"TCGA-78-7150-01"	"TCGA-LUAD"	0.46	11.4142284921418	2	"chr3:42556600-58456052"	15899453
"TCGA-17-Z033-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-17-Z013-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-49-4512-01"	"TCGA-LUAD"	0.32	11.7653447679016	4	"chr3:11515892-188999259"	177483368
"TCGA-55-8206-01"	"TCGA-LUAD"	0.46	11.3186724496345	2	"chr3:2170634-98678664"	96508031
"TCGA-05-4417-01"	"TCGA-LUAD"	0.4	11.4178786085401	3	"chr3:2170634-63280574"	61109941
"TCGA-55-A491-01"	"TCGA-LUAD"	0.45	11.5005727250035	2	"chr3:2170634-86091726"	83921093
"TCGA-55-8513-01"	"TCGA-LUAD"	0.5	11.6744549509586	2	"chr3:2170634-104431940"	102261307
"TCGA-49-6743-01"	"TCGA-LUAD"	0.27	11.5662712271654	2	"chr3:2170634-59652761"	57482128
"TCGA-55-1592-01"	"TCGA-LUAD"	0.49	11.5344102437529	2	"chr3:48452175-63122875"	14670701
"TCGA-05-4389-01"	"TCGA-LUAD"	0.48	11.5890714918387	2	"chr3:41565201-55536924"	13971724
"TCGA-86-7701-01"	"TCGA-LUAD"	0.42	11.147693274248	2	"chr3:27890556-52550771"	24660216
"TCGA-L9-A50W-01"	"TCGA-LUAD"	0.76	11.4412047804712	1	"chr3:42174077-80228199"	38054123
"TCGA-55-7574-01"	"TCGA-LUAD"	0.19	11.6445338367833	2	"chr3:2170634-90453712"	88283079
"TCGA-86-8278-01"	"TCGA-LUAD"	0.56	11.2025766123821	1	"chr3:14577743-81108136"	66530394
"TCGA-75-6203-01"	"TCGA-LUAD"	0.26	11.7083856608641	2	"chr3:2170634-128478869"	126308236
"TCGA-55-8614-01"	"TCGA-LUAD"	0.32	11.873290936634	2	"chr3:49941872-71167904"	21226033
"TCGA-17-Z051-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-78-8655-01"	"TCGA-LUAD"	0.46	12.0334802123315	4	"chr3:36974069-133352768"	96378700
"TCGA-97-7554-01"	"TCGA-LUAD"	0.29	11.8232342191334	4	"chr3:2170634-59015037"	56844404
"TCGA-50-6673-01"	"TCGA-LUAD"	0.35	11.6176106738742	3	"chr3:4994661-56184655"	51189995
"TCGA-44-7662-01"	"TCGA-LUAD"	0.33	11.9157045638798	2	"chr3:2170634-98064604"	95893971
"TCGA-17-Z047-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-97-8547-01"	"TCGA-LUAD"	0.48	12.149998852388	2	"chr3:2170634-197812401"	195641768
"TCGA-17-Z025-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-55-7995-01"	"TCGA-LUAD"	0.49	11.0348739764239	1	"chr3:50502141-73876604"	23374464
"TCGA-55-8207-01"	"TCGA-LUAD"	0.57	11.7460180445705	3	"chr3:44910975-52910069"	7999095
"TCGA-97-7941-01"	"TCGA-LUAD"	0.36	11.8048029209849	2	"chr3:2170634-197812401"	195641768
"TCGA-55-7910-01"	"TCGA-LUAD"	0.58	10.8177164810047	2	"chr3:2170634-58467042"	56296409
"TCGA-55-8097-01"	"TCGA-LUAD"	0.64	11.927587261409	2	"chr3:10303496-180899679"	170596184
"TCGA-17-Z002-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-55-8301-01"	"TCGA-LUAD"	0.26	12.0666509830525	2	"chr3:52189386-53673835"	1484450
"TCGA-78-7166-01"	"TCGA-LUAD"	0.63	12.0434410944063	2	"chr3:2170634-173055850"	170885217
"TCGA-78-7152-01"	"TCGA-LUAD"	0.55	11.940581353006	2	"chr3:2170634-116849760"	114679127
"TCGA-17-Z018-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-49-4506-01"	"TCGA-LUAD"	0.25	11.1175123495199	2	"chr3:50247200-82001845"	31754646
"TCGA-49-4514-01"	"TCGA-LUAD"	0.35	11.352304754445	1	"chr3:44145270-76747494"	32602225
"TCGA-05-4390-01"	"TCGA-LUAD"	0.57	11.975442822467	3	"chr3:2170634-90230647"	88060014
"TCGA-55-A490-01"	"TCGA-LUAD"	0.58	12.0269765202311	3	"chr3:52189386-59445616"	7256231
"TCGA-44-7659-01"	"TCGA-LUAD"	0.56	12.0016416903366	2	"chr3:2170634-61477328"	59306695
"TCGA-NJ-A55A-01"	"TCGA-LUAD"	0.21	11.8340381101967	2	"chr3:50045481-197812401"	147766921
"TCGA-55-7727-01"	"TCGA-LUAD"	0.56	11.0405391372275	2	"chr3:45160370-53262267"	8101898
"TCGA-55-8508-01"	"TCGA-LUAD"	0.38	12.6089320120896	4	"chr3:51547296-54882745"	3335450
"TCGA-44-2668-01"	"TCGA-LUAD"	0.3	10.1169571127322	1	"chr3:45173649-54577295"	9403647
"TCGA-86-8673-01"	"TCGA-LUAD"	0.4	12.4474224997694	2	"chr3:47257245-67379931"	20122687
"TCGA-93-8067-01"	"TCGA-LUAD"	0.32	11.6554512745052	4	"chr3:20955508-66570319"	45614812
"TCGA-69-7765-01"	"TCGA-LUAD"	0.41	11.5745468677365	2	"chr3:2170634-197812401"	195641768
"TCGA-49-4487-01"	"TCGA-LUAD"	0.17	11.7796340942541	3	"chr3:2170634-58270698"	56100065
"TCGA-17-Z014-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-78-7160-01"	"TCGA-LUAD"	0.29	11.313396230439	1	"chr3:22441277-197812401"	175371125
"TCGA-97-A4M1-01"	"TCGA-LUAD"	0.36	11.7501368755587	2	"chr3:44653822-54262159"	9608338
"TCGA-44-6776-01"	"TCGA-LUAD"	0.65	11.155111488823	1	"chr3:2170634-197812401"	195641768
"TCGA-86-8672-01"	"TCGA-LUAD"	0.32	11.9459309456457	2	"chr3:49637201-58814158"	9176958
"TCGA-91-7771-01"	"TCGA-LUAD"	0.32	11.4114390704484	5	"chr3:50074729-53568718"	3493990
"TCGA-78-7153-01"	"TCGA-LUAD"	0.57	11.7941411136461	4	"chr3:50099848-57886289.5"	7786442.5
"TCGA-17-Z031-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-62-A46R-01"	"TCGA-LUAD"	0.42	9.51935907318645	2	"chr3:52389173-52408338"	19166
"TCGA-75-6206-01"	"TCGA-LUAD"	0.7	11.8326103072879	3	"chr3:37021363-74200796"	37179434
"TCGA-86-8671-01"	"TCGA-LUAD"	1	12.0953593327051	2	"chr3:29603197-94018736"	64415540
"TCGA-55-6972-01"	"TCGA-LUAD"	0.83	12.1366181512613	4	"chr3:47785049-69292681"	21507633
"TCGA-64-1681-01"	"TCGA-LUAD"	0.31	11.7870865609151	5	"chr3:12123473-77297105"	65173633
"TCGA-95-7043-01"	"TCGA-LUAD"	0.76	10.8889088366978	1	"chr3:45197451-63842825"	18645375
"TCGA-49-4494-01"	"TCGA-LUAD"	0.46	12.0348001369347	2	"chr3:2170634-197812401"	195641768
"TCGA-64-5775-01"	"TCGA-LUAD"	0.71	12.3337683552098	4	"chr3:43498468-53243918"	9745451
"TCGA-50-5946-01"	"TCGA-LUAD"	0.75	12.0846923966503	3	"chr3:50354487-111539966"	61185480
"TCGA-55-7913-01"	"TCGA-LUAD"	0.35	11.5763464199238	2	"chr3:43457256-82883841"	39426586
"TCGA-44-6779-01"	"TCGA-LUAD"	0.6	12.0141212786094	1	"chr3:2170634-76157262"	73986629
"TCGA-97-8172-01"	"TCGA-LUAD"	0.32	11.7991404662735	4	"chr3:2170634-91462299"	89291666
"TCGA-44-7661-01"	"TCGA-LUAD"	0.29	11.6846625062918	2	"chr3:25704534-162457955"	136753422
"TCGA-50-5055-01"	"TCGA-LUAD"	0.13	11.6085982527477	1	"chr3:2170634-88316789"	86146156
"TCGA-86-7713-01"	"TCGA-LUAD"	0.65	12.1112703331709	4	"chr3:47845624-54939653"	7094030
"TCGA-38-4628-01"	"TCGA-LUAD"	0.5	11.7819631736701	3	"chr3:48373517-53182676"	4809160
"TCGA-44-2662-01"	"TCGA-LUAD"	0.26	9.75054706062976	2	"chr3:49031521-64241838"	15210318
"TCGA-67-6216-01"	"TCGA-LUAD"	0.56	11.8573795533402	2	"chr3:2170634-197812401"	195641768
"TCGA-55-7283-01"	"TCGA-LUAD"	0.47	11.9971339003631	4	"chr3:15958879-53670976"	37712098
"TCGA-73-4659-01"	"TCGA-LUAD"	0.33	11.7437462327498	3	"chr3:48577132-52532898"	3955767
"TCGA-86-8073-01"	"TCGA-LUAD"	0.43	11.3584232867953	1	"chr3:2170634-118752365"	116581732
"TCGA-49-AARE-01"	"TCGA-LUAD"	0.42	11.8870974364567	2	"chr3:46127394-52886504"	6759111
"TCGA-05-4403-01"	"TCGA-LUAD"	0.46	11.6094685837871	2	"chr3:29093280-68434144"	39340865
"TCGA-MN-A4N4-01"	"TCGA-LUAD"	0.34	11.7426359292165	3	"chr3:2170634-59349925"	57179292
"TCGA-17-Z023-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-17-Z032-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-55-8091-01"	"TCGA-LUAD"	0.6	11.726960959179	2	"chr3:2170634-94398070"	92227437
"TCGA-05-4415-01"	"TCGA-LUAD"	0.67	12.1563689466415	4	"chr3:49477304-54759423"	5282120
"TCGA-75-5147-01"	"TCGA-LUAD"	0.4	11.5456724494829	2	"chr3:2170634-61138660"	58968027
"TCGA-78-7154-01"	"TCGA-LUAD"	0.5	11.2765913389958	3	"chr3:40001354-76071074"	36069721
"TCGA-05-4410-01"	"TCGA-LUAD"	0.24	11.6676332862993	5	"chr3:2170634-86997357"	84826724
"TCGA-05-4418-01"	"TCGA-LUAD"	0.55	11.6949817909501	2	"chr3:2170634-116517009"	114346376
"TCGA-55-1595-01"	"TCGA-LUAD"	0.52	12.1589120278061	4	"chr3:46439467-54750177"	8310711
"TCGA-99-AA5R-01"	"TCGA-LUAD"	0.96	11.7283305417746	2	"chr3:2170634-88401729"	86231096
"TCGA-95-A4VK-01"	"TCGA-LUAD"	0.57	12.0947548738782	2	"chr3:2170634-55751769"	53581136
"TCGA-44-2657-01"	"TCGA-LUAD"	0.34	11.6596212285751	1	"chr3:41565156-87198050"	45632895
"TCGA-97-8175-01"	"TCGA-LUAD"	0.43	11.8143651618614	2	"chr3:50549294-178205424"	127656131
"TCGA-50-5941-01"	"TCGA-LUAD"	0.27	11.7920047046951	2	"chr3:18922260-91462299"	72540040
"TCGA-17-Z061-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-05-4405-01"	"TCGA-LUAD"	0.38	12.0746190535406	3	"chr3:46638185-53498788"	6860604
"TCGA-17-Z043-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-44-A4SS-01"	"TCGA-LUAD"	0.25	12.0084358871361	3	"chr3:21690075-62636592"	40946518
"TCGA-05-4250-01"	"TCGA-LUAD"	0.5	11.7712010745025	3	"chr3:28991778-71994350"	43002573
"TCGA-50-5044-01"	"TCGA-LUAD"	0.23	11.7981739639856	2	"chr3:20786597-96417213"	75630617
"TCGA-64-1676-01"	"TCGA-LUAD"	0.51	11.2247177541438	1	"chr3:2170634-75014487"	72843854
"TCGA-64-5774-01"	"TCGA-LUAD"	0.76	11.6724747093814	2	"chr3:37528979-67215693"	29686715
"TCGA-78-7220-01"	"TCGA-LUAD"	0.61	11.4302912191269	2	"chr3:13049928-67509892"	54459965
"TCGA-44-2665-01"	"TCGA-LUAD"	0.43	9.46832355518828	2	"chr3:34870505-154043031"	119172527
"TCGA-17-Z030-01"	"TCGA-LUAD"	NA	NA	NA	NA	NA
"TCGA-78-7167-01"	"TCGA-LUAD"	0.84	11.3618969678746	3	"chr3:2170634-73666740"	71496107
"TCGA-55-8616-01"	"TCGA-LUAD"	0.39	11.3942167956503	2	"chr3:3394902-146489742"	143094841
"TCGA-78-7155-01"	"TCGA-LUAD"	0.82	12.5728600720032	2	"chr3:47957097-63407018"	15449922
"TCGA-97-7937-01"	"TCGA-LUAD"	0.59	11.0908428048533	2	"chr3:2170634-62602944"	60432311
"TCGA-78-7146-01"	"TCGA-LUAD"	0.68	11.6974652926939	2	"chr3:44423645-56159948"	11736304
"TCGA-44-3398-01"	"TCGA-LUAD"	0.19	10.4813834578195	2	"chr3:46706963-57999480"	11292518
"TCGA-66-2756-01"	"TCGA-LUSC"	0.71	11.5051471030545	2	"chr3:48317766-91462299"	43144534
"TCGA-56-1622-01"	"TCGA-LUSC"	0.9	11.4879331686226	1	"chr3:16658424-116189587"	99531164
"TCGA-77-A5FZ-01"	"TCGA-LUSC"	0.46	12.027804057118	2	"chr3:2170634-80758129"	78587496
"TCGA-63-A5MJ-01"	"TCGA-LUSC"	0.44	12.1371930325512	2	"chr3:2170634-54187959"	52017326
"TCGA-34-7107-01"	"TCGA-LUSC"	0.59	12.6301941713086	2	"chr3:13856388-71087530"	57231143
"TCGA-22-4594-01"	"TCGA-LUSC"	0.24	11.4759961696982	3	"chr3:22416693-90214906"	67798214
"TCGA-O2-A52V-01"	"TCGA-LUSC"	0.37	12.2274794379944	1	"chr3:11629099-94025089"	82395991
"TCGA-37-4130-01"	"TCGA-LUSC"	0.4	11.4978943880007	3	"chr3:25704534-55271124"	29566591
"TCGA-22-5474-01"	"TCGA-LUSC"	0.55	11.9732444580438	1	"chr3:51293578-85002688"	33709111
"TCGA-34-8455-01"	"TCGA-LUSC"	0.46	12.2303640724333	2	"chr3:2170634-90453712"	88283079
"TCGA-77-A5GF-01"	"TCGA-LUSC"	0.56	12.3562357615337	2	"chr3:42509071-53305952"	10796882
"TCGA-66-2791-01"	"TCGA-LUSC"	0.45	11.9422907914764	1	"chr3:50259274-66250242"	15990969
"TCGA-MF-A522-01"	"TCGA-LUSC"	0.64	12.4593492202819	3	"chr3:2170634-90329544"	88158911
"TCGA-56-8308-01"	"TCGA-LUSC"	0.44	12.2720072120494	2	"chr3:48676234-87760453"	39084220
"TCGA-56-6546-01"	"TCGA-LUSC"	0.41	12.045921333585	2	"chr3:2170634-52545164"	50374531
"TCGA-66-2786-01"	"TCGA-LUSC"	0.57	11.9811883598052	1	"chr3:47106400-53498363"	6391964
"TCGA-J1-A4AH-01"	"TCGA-LUSC"	0.33	12.7400000634933	2	"chr3:31842411-70851234"	39008824
"TCGA-85-A4QQ-01"	"TCGA-LUSC"	0.56	11.4737462266733	1	"chr3:2170634-74616368"	72445735
"TCGA-39-5039-01"	"TCGA-LUSC"	0.28	11.8572326711452	1	"chr3:30874832-94048644"	63173813
"TCGA-NK-A7XE-01"	"TCGA-LUSC"	0.53	11.8652884148008	1	"chr3:11575834-91462299"	79886466
"TCGA-63-A5MP-01"	"TCGA-LUSC"	0.33	12.4623412880951	2	"chr3:2198395-88932057"	86733663
"TCGA-18-3419-01"	"TCGA-LUSC"	0.57	12.8849311581723	2	"chr3:30151286-52445866"	22294581
"TCGA-37-4129-01"	"TCGA-LUSC"	0.45	11.3359637316208	1	"chr3:2170634-197812401"	195641768
"TCGA-85-8288-01"	"TCGA-LUSC"	0.61	12.2751609167628	1	"chr3:3802877-79880660"	76077784
"TCGA-O2-A5IB-01"	"TCGA-LUSC"	0.93	11.5708909333132	1	"chr3:46677872-54246365"	7568494
"TCGA-22-5489-01"	"TCGA-LUSC"	0.43	11.5401868577578	1	"chr3:49240799-55536924"	6296126
"TCGA-22-4613-01"	"TCGA-LUSC"	0.62	12.249876415588	1	"chr3:38269598-90436812"	52167215
"TCGA-NC-A5HT-01"	"TCGA-LUSC"	0.73	12.635470564495	2	"chr3:12243061-52649848"	40406788
"TCGA-56-8082-01"	"TCGA-LUSC"	0.81	12.0584720958085	1	"chr3:2170634-52544992"	50374359
"TCGA-56-8307-01"	"TCGA-LUSC"	0.52	12.3607902608677	2	"chr3:2170634-70970599"	68799966
"TCGA-37-3792-01"	"TCGA-LUSC"	0.4	11.2072289358016	2	"chr3:2170634-94049867"	91879234
"TCGA-56-A4BW-01"	"TCGA-LUSC"	0.58	11.4216298507652	1	"chr3:17200632-91462299"	74261668
"TCGA-56-7580-01"	"TCGA-LUSC"	0.37	12.2961408805355	2	"chr3:2170634-80805241"	78634608
"TCGA-66-2777-01"	"TCGA-LUSC"	0.3	11.9922795207341	2	"chr3:42439757-53067764"	10628008
"TCGA-58-8387-01"	"TCGA-LUSC"	0.38	11.4772207310139	1	"chr3:45032170-77334305"	32302136
"TCGA-NC-A5HK-01"	"TCGA-LUSC"	0.48	11.5642495515466	2	"chr3:38529798-55432079"	16902282
"TCGA-63-A5MY-01"	"TCGA-LUSC"	0.85	11.787797411931	1	"chr3:35234607-61112491"	25877885
"TCGA-85-A4CL-01"	"TCGA-LUSC"	0.65	12.003733478411	1	"chr3:51352448-53362094"	2009647
"TCGA-66-2766-01"	"TCGA-LUSC"	0.75	12.4094279328944	2	"chr3:40839444-53758384"	12918941
"TCGA-66-2769-01"	"TCGA-LUSC"	0.32	11.6995851200207	2	"chr3:47855877-53478523"	5622647
"TCGA-21-1079-01"	"TCGA-LUSC"	0.6	12.1059402699824	2	"chr3:38851309-82709592"	43858284
"TCGA-66-2770-01"	"TCGA-LUSC"	0.64	12.2705597345331	1	"chr3:41831682-54364345"	12532664
"TCGA-77-7465-01"	"TCGA-LUSC"	0.68	11.4404785369106	1	"chr3:42965923-54116601"	11150679
"TCGA-22-4596-01"	"TCGA-LUSC"	0.69	12.026183241378	2	"chr3:2170634-197812401"	195641768
"TCGA-58-8388-01"	"TCGA-LUSC"	0.71	12.0198572490469	1	"chr3:44022441-53340327"	9317887
"TCGA-60-2726-01"	"TCGA-LUSC"	0.48	12.2706755671738	2	"chr3:33483453-80724212"	47240760
"TCGA-68-8251-01"	"TCGA-LUSC"	0.33	12.2005752834691	2	"chr3:45620463-94025089"	48404627
"TCGA-33-4566-01"	"TCGA-LUSC"	0.53	12.0530519955966	2	"chr3:37359504-85813500"	48453997
"TCGA-37-A5EM-01"	"TCGA-LUSC"	NA	12.1578488693205	NA	"chr3:13242562-87544065"	74301504
"TCGA-56-A4ZJ-01"	"TCGA-LUSC"	0.16	12.3958439898911	1	"chr3:4571951-91462299"	86890349
"TCGA-66-2771-01"	"TCGA-LUSC"	0.44	12.061524785186	1	"chr3:30598526-71067284"	40468759
"TCGA-60-2695-01"	"TCGA-LUSC"	0.81	11.3690814876294	1	"chr3:13178662-91462299"	78283638
"TCGA-34-2609-01"	"TCGA-LUSC"	0.32	NA	2	"chr3:38957781-70949335"	31991555
"TCGA-66-2765-01"	"TCGA-LUSC"	0.51	12.3264209060365	1	"chr3:37508891-52931239"	15422349
"TCGA-34-5927-01"	"TCGA-LUSC"	0.77	12.2923056828419	1	"chr3:37802326-53724676"	15922351
"TCGA-66-2734-01"	"TCGA-LUSC"	0.36	11.9426264643063	1	"chr3:2170634-86801735"	84631102
"TCGA-56-8305-01"	"TCGA-LUSC"	0.41	12.0026532596352	2	"chr3:41334503-53113560"	11779058
"TCGA-63-7020-01"	"TCGA-LUSC"	0.48	12.1668443208905	2	"chr3:42416913-75185259"	32768347
"TCGA-18-3411-01"	"TCGA-LUSC"	0.53	12.8932173467739	3	"chr3:41789150-54219631"	12430482
"TCGA-34-A5IX-01"	"TCGA-LUSC"	0.36	12.3686543497863	2	"chr3:2170634-73019957"	70849324
"TCGA-21-1077-01"	"TCGA-LUSC"	0.34	12.0847513804269	2	"chr3:2221008-57752585"	55531578
"TCGA-66-2800-01"	"TCGA-LUSC"	0.52	12.4916225366768	2	"chr3:41338026-53928562"	12590537
"TCGA-21-1071-01"	"TCGA-LUSC"	0.29	11.4132624591876	4	"chr3:51297167-57404160"	6106994
"TCGA-34-5240-01"	"TCGA-LUSC"	0.64	12.2646202055248	2	"chr3:44963258-53409327"	8446070
"TCGA-39-5011-01"	"TCGA-LUSC"	0.43	11.9778681136635	1	"chr3:23773214-65430347"	41657134
"TCGA-60-2703-01"	"TCGA-LUSC"	0.26	11.4250794448874	2	"chr3:2170634-91462299"	89291666
"TCGA-85-A4JC-01"	"TCGA-LUSC"	0.48	12.4949541896805	3	"chr3:50187596-59706442"	9518847
"TCGA-85-6561-01"	"TCGA-LUSC"	0.4	12.5339868882404	1	"chr3:2170634-90453712"	88283079
"TCGA-37-3783-01"	"TCGA-LUSC"	0.36	11.3389325688206	1	"chr3:20109015-91390926"	71281912
"TCGA-77-6844-01"	"TCGA-LUSC"	0.66	12.0438250717183	1	"chr3:52129323-81727609"	29598287
"TCGA-43-A56U-01"	"TCGA-LUSC"	0.17	11.9520539798384	1	"chr3:15755599-94037888"	78282290
"TCGA-39-5022-01"	"TCGA-LUSC"	0.26	11.9423696248016	1	"chr3:2170634-90436812"	88266179
"TCGA-34-5231-01"	"TCGA-LUSC"	0.67	12.3042536880223	2	"chr3:46462826-52980798"	6517973
"TCGA-O2-A52W-01"	"TCGA-LUSC"	0.36	12.1497584314458	2	"chr3:2170634-90453712"	88283079
"TCGA-51-4080-01"	"TCGA-LUSC"	0.96	12.8269291415168	1	"chr3:10419996-66004079"	55584084
"TCGA-22-0944-01"	"TCGA-LUSC"	0.66	12.2991525793822	1	"chr3:11788000-65104752"	53316753
"TCGA-63-A5MT-01"	"TCGA-LUSC"	0.39	11.8798036959261	1	"chr3:29451824-70972438"	41520615
"TCGA-77-A5GH-01"	"TCGA-LUSC"	0.46	11.8356828835267	1	"chr3:2170634-72429933"	70259300
"TCGA-34-5239-01"	"TCGA-LUSC"	0.45	12.2540170778506	2	"chr3:2170634-90436812"	88266179
"TCGA-46-3769-01"	"TCGA-LUSC"	0.47	12.3052110643728	3	"chr3:20174871-61723316"	41548446
"TCGA-60-2724-01"	"TCGA-LUSC"	0.47	12.619694267492	1	"chr3:44145270-64438428"	20293159
"TCGA-34-5241-01"	"TCGA-LUSC"	0.88	12.1105481492217	3	"chr3:30395583-65567503"	35171921
"TCGA-33-4538-01"	"TCGA-LUSC"	0.59	12.6443937027437	2	"chr3:44702501-91462299"	46759799
"TCGA-66-2755-01"	"TCGA-LUSC"	0.3	12.0180595016816	3	"chr3:19734498-78223718"	58489221
"TCGA-90-7767-01"	"TCGA-LUSC"	0.54	11.8366363272786	2	"chr3:42423938-53783331"	11359394
"TCGA-56-A4ZK-01"	"TCGA-LUSC"	NA	12.1716971402194	NA	"chr3:4563688-90453712"	85890025
"TCGA-22-5482-01"	"TCGA-LUSC"	0.66	12.3786992134752	1	"chr3:37486871-53531684"	16044814
"TCGA-85-7843-01"	"TCGA-LUSC"	0.41	12.4082345688776	4	"chr3:42174077-54485278"	12311202
"TCGA-85-8354-01"	"TCGA-LUSC"	0.75	13.0793615364508	3	"chr3:51627068-52550667"	923600
"TCGA-77-8136-01"	"TCGA-LUSC"	0.34	12.2358943641354	1	"chr3:2170634-91462299"	89291666
"TCGA-33-AASB-01"	"TCGA-LUSC"	0.44	11.9674674630995	2	"chr3:51386760-52684212"	1297453
"TCGA-21-1083-01"	"TCGA-LUSC"	0.58	11.6926462020005	2	"chr3:2170634-53963250"	51792617
"TCGA-66-2773-01"	"TCGA-LUSC"	0.41	11.9245736204078	2	"chr3:49324644-91462299"	42137656
"TCGA-34-8454-01"	"TCGA-LUSC"	0.45	12.2920155057243	1	"chr3:48170695-82883763"	34713069
"TCGA-63-A5MG-01"	"TCGA-LUSC"	0.31	12.068430999915	1	"chr3:2170634-85891398"	83720765
"TCGA-22-4604-01"	"TCGA-LUSC"	0.84	12.5032530082744	4	"chr3:46853612-74742883"	27889272
"TCGA-96-A4JL-01"	"TCGA-LUSC"	0.38	12.1604096851583	1	"chr3:46154773-53651027"	7496255
"TCGA-43-2576-01"	"TCGA-LUSC"	0.27	11.8532196611588	2	"chr3:2170634-83904919"	81734286
"TCGA-33-4582-01"	"TCGA-LUSC"	0.54	11.4235525858734	2	"chr3:45869378-54197591"	8328214
"TCGA-60-2723-01"	"TCGA-LUSC"	0.39	13.003548567205	2	"chr3:2170634-90453712"	88283079
"TCGA-63-7021-01"	"TCGA-LUSC"	0.26	12.3998142328184	1	"chr3:39583651-86966468"	47382818
"TCGA-85-7844-01"	"TCGA-LUSC"	0.33	11.8452992835317	2	"chr3:2170634-90453712"	88283079
"TCGA-58-8386-01"	"TCGA-LUSC"	0.35	12.5188717164729	2	"chr3:2170634-61490094"	59319461
"TCGA-21-1082-01"	"TCGA-LUSC"	0.69	12.6337042352997	2	"chr3:49941344-53105126"	3163783
"TCGA-58-8393-01"	"TCGA-LUSC"	0.3	12.24928383956	2	"chr3:26701429-76683985"	49982557
"TCGA-90-6837-01"	"TCGA-LUSC"	NA	12.1178358455231	2	"chr3:2170634-197812401"	195641768
"TCGA-85-8352-01"	"TCGA-LUSC"	0.93	12.4568855689633	3	"chr3:38994296-53809136"	14814841
"TCGA-52-7811-01"	"TCGA-LUSC"	0.22	12.1471927015228	3	"chr3:2170634-132336521"	130165888
"TCGA-NC-A5HR-01"	"TCGA-LUSC"	0.66	11.9638346289753	1	"chr3:42383510-53589075"	11205566
"TCGA-98-8021-01"	"TCGA-LUSC"	0.41	12.3027111158346	2	"chr3:36120363-59649630"	23529268
"TCGA-56-7221-01"	"TCGA-LUSC"	0.58	12.1557278220722	1	"chr3:19765530-89440379"	69674850
"TCGA-22-1011-01"	"TCGA-LUSC"	0.36	12.2375654321425	2	"chr3:2194010-61487212"	59293203
"TCGA-66-2763-01"	"TCGA-LUSC"	0.67	12.5565211988147	1	"chr3:37606658-59330605"	21723948
"TCGA-56-A49D-01"	"TCGA-LUSC"	0.56	12.2989417844815	1	"chr3:19964543-55130907"	35166365
"TCGA-58-A46L-01"	"TCGA-LUSC"	0.58	11.8672717388185	1	"chr3:50837715-75793727"	24956013
"TCGA-21-1076-01"	"TCGA-LUSC"	0.2	10.9831143049181	2	"chr3:36420735-75272102"	38851368
"TCGA-60-2711-01"	"TCGA-LUSC"	0.65	12.7022809660144	2	"chr3:38866636-66902263"	28035628
"TCGA-56-8625-01"	"TCGA-LUSC"	0.37	11.9401664893983	1	"chr3:50150357-85171530"	35021174
