"tcga_id"	"cohort"	"purity"	"log2_bap1"	"low_expresser"	"copynumber_absolute_bap1"	"bap1_segment_location"	"bap1_segment_width"	"altered_status"	"alteration_type"
"TCGA-CJ-5679-01"	"TCGA-KIRC"	0.74	11.6863305242484	FALSE	2	"chr3:5401838-76943062"	71541225	"unaltered"	"unaltered"
"TCGA-B0-5115-01"	"TCGA-KIRC"	0.64	11.5981256051553	FALSE	2	"chr3:34870505-94151739"	59281235	"unaltered"	"unaltered"
"TCGA-B0-5081-01"	"TCGA-KIRC"	0.17	11.7474229829681	FALSE	1	"chr3:43831872-58109831"	14277960	"altered"	"copynumber"
"TCGA-A3-3383-01"	"TCGA-KIRC"	0.64	11.6780691861467	FALSE	1	"chr3:30072530-55154452"	25081923	"altered"	"copynumber"
"TCGA-CJ-5682-01"	"TCGA-KIRC"	0.65	11.663823254314	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-A3-3357-01"	"TCGA-KIRC"	0.6	10.6149096612682	TRUE	1	"chr3:32862632-59435208"	26572577	"altered"	"copynumber"
"TCGA-CJ-6033-01"	"TCGA-KIRC"	0.59	11.764203103566	FALSE	1	"chr3:13040385-86598788"	73558404	"altered"	"copynumber"
"TCGA-CW-6090-01"	"TCGA-KIRC"	0.58	11.6674265756269	FALSE	2	"chr3:14867949-71285326"	56417378	"unaltered"	"unaltered"
"TCGA-A3-3320-01"	"TCGA-KIRC"	0.71	11.6533698600229	FALSE	1	"chr3:2170634-97964822"	95794189	"altered"	"copynumber"
"TCGA-A3-A6NL-01"	"TCGA-KIRC"	0.53	11.9270698917809	FALSE	1	"chr3:2170634-91462299"	89291666	"altered"	"copynumber"
"TCGA-CZ-5466-01"	"TCGA-KIRC"	0.38	11.6502720539326	FALSE	1	"chr3:2170634-90436812"	88266179	"altered"	"copynumber"
"TCGA-CZ-5453-01"	"TCGA-KIRC"	0.78	11.5089088894252	TRUE	1	"chr3:2170634-134499715"	132329082	"altered"	"copynumber"
"TCGA-B4-5378-01"	"TCGA-KIRC"	0.62	12.4294511934604	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-B2-5635-01"	"TCGA-KIRC"	0.53	10.8430242333394	TRUE	2	"chr3:20921501-197812401"	176890901	"unaltered"	"unaltered"
"TCGA-B8-A54E-01"	"TCGA-KIRC"	0.35	12.2255273695768	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-BP-4998-01"	"TCGA-KIRC"	0.32	11.5099525670875	TRUE	2	"chr3:37382960-57104391"	19721432	"unaltered"	"unaltered"
"TCGA-CJ-5680-01"	"TCGA-KIRC"	0.68	12.0280684792626	FALSE	1	"chr3:47990154-52809855"	4819702	"altered"	"mutation+copynumber"
"TCGA-EU-5906-01"	"TCGA-KIRC"	0.56	11.67546110075	FALSE	1	"chr3:2170634-85831903"	83661270	"altered"	"copynumber"
"TCGA-A3-3367-01"	"TCGA-KIRC"	0.72	11.4075560551599	TRUE	1	"chr3:42515694-64023426"	21507733	"altered"	"copynumber"
"TCGA-B0-5083-01"	"TCGA-KIRC"	NA	12.4680416905622	FALSE	NA	"chr3:2170634-197315487"	195144854	NA	NA
"TCGA-B4-5832-01"	"TCGA-KIRC"	0.18	8.85127855904732	TRUE	5	"chr3:2170634-61828698"	59658065	"unaltered"	"unaltered"
"TCGA-CZ-4864-01"	"TCGA-KIRC"	0.61	11.7207864149575	FALSE	1	"chr3:2170634-197812401"	195641768	"altered"	"mutation+copynumber"
"TCGA-CJ-5678-01"	"TCGA-KIRC"	0.58	11.2390778262224	TRUE	1	"chr3:41197615-53011909"	11814295	"altered"	"copynumber"
"TCGA-B8-5553-01"	"TCGA-KIRC"	0.45	11.7772988692937	FALSE	1	"chr3:2170634-65012960"	62842327	"altered"	"copynumber"
"TCGA-AS-3778-01"	"TCGA-KIRC"	0.7	11.7998502262304	FALSE	1	"chr3:33236336-62051825"	28815490	"altered"	"copynumber"
"TCGA-CZ-4853-01"	"TCGA-KIRC"	0.78	11.6460795067819	FALSE	1	"chr3:24955839-74658660"	49702822	"altered"	"copynumber"
"TCGA-CZ-5468-01"	"TCGA-KIRC"	0.41	11.906814240775	FALSE	2	"chr3:2170634-98688460"	96517827	"unaltered"	"unaltered"
"TCGA-CZ-5986-01"	"TCGA-KIRC"	0.67	11.525575735306	TRUE	1	"chr3:29655406-73978441"	44323036	"altered"	"copynumber"
"TCGA-B0-5711-01"	"TCGA-KIRC"	0.59	11.5712227385086	FALSE	1	"chr3:2170634-75315279"	73144646	"altered"	"copynumber"
"TCGA-CZ-4863-01"	"TCGA-KIRC"	0.36	11.6128691424336	FALSE	2	"chr3:2170634-56813344"	54642711	"unaltered"	"unaltered"
"TCGA-A3-3346-01"	"TCGA-KIRC"	0.53	11.5318676173234	TRUE	1	"chr3:38126144-54031662"	15905519	"altered"	"copynumber"
"TCGA-CW-5580-01"	"TCGA-KIRC"	0.63	11.5214224972629	TRUE	1	"chr3:29655406-73580397"	43924992	"altered"	"copynumber"
"TCGA-A3-3380-01"	"TCGA-KIRC"	0.45	11.6744202047559	FALSE	2	"chr3:2170634-83408638"	81238005	"unaltered"	"unaltered"
"TCGA-A3-3317-01"	"TCGA-KIRC"	0.41	11.0317365998178	TRUE	1	"chr3:2170634-55769073"	53598440	"altered"	"mutation+copynumber"
"TCGA-B0-5701-01"	"TCGA-KIRC"	0.57	11.5235806477341	TRUE	1	"chr3:37261265-54485257"	17223993	"altered"	"copynumber"
"TCGA-BP-5176-01"	"TCGA-KIRC"	0.59	11.6295183949431	FALSE	1	"chr3:2170634-91390926"	89220293	"altered"	"copynumber"
"TCGA-B8-5549-01"	"TCGA-KIRC"	0.56	11.5374328025485	TRUE	2	"chr3:2170634-136443210"	134272577	"unaltered"	"unaltered"
"TCGA-BP-4782-01"	"TCGA-KIRC"	0.46	11.7519087646022	FALSE	1	"chr3:23701111-69931458"	46230348	"altered"	"copynumber"
"TCGA-CJ-5671-01"	"TCGA-KIRC"	0.27	12.0077357754522	FALSE	2	"chr3:29216915-97078925"	67862011	"unaltered"	"unaltered"
"TCGA-BP-4999-01"	"TCGA-KIRC"	0.47	11.7860997430289	FALSE	1	"chr3:2170634-124447128"	122276495	"altered"	"copynumber"
"TCGA-A3-A6NJ-01"	"TCGA-KIRC"	0.39	11.7711055352158	FALSE	1	"chr3:2170634-57858418"	55687785	"altered"	"copynumber"
"TCGA-CJ-5684-01"	"TCGA-KIRC"	0.61	11.65543465436	FALSE	1	"chr3:35953177-54212647"	18259471	"altered"	"copynumber"
"TCGA-A3-3387-01"	"TCGA-KIRC"	0.53	11.8087166876792	FALSE	1	"chr3:2170634-63727112"	61556479	"altered"	"copynumber"
"TCGA-CZ-5982-01"	"TCGA-KIRC"	0.62	11.8483161167374	FALSE	1	"chr3:2170634-83659811"	81489178	"altered"	"copynumber"
"TCGA-A3-3331-01"	"TCGA-KIRC"	0.56	11.6552304225111	FALSE	1	"chr3:36268470-61129043"	24860574	"altered"	"copynumber"
"TCGA-BP-4992-01"	"TCGA-KIRC"	0.38	12.0878274064652	FALSE	2	"chr3:8550431-59652761"	51102331	"unaltered"	"unaltered"
"TCGA-B2-5641-01"	"TCGA-KIRC"	0.45	11.7953795359854	FALSE	1	"chr3:2170634-54220231"	52049598	"altered"	"copynumber"
"TCGA-BP-4801-01"	"TCGA-KIRC"	0.49	11.8749792660208	FALSE	1	"chr3:2170634-87760453"	85589820	"altered"	"copynumber"
"TCGA-CJ-4912-01"	"TCGA-KIRC"	0.63	12.2370207950032	FALSE	2	"chr3:40300220-54987036"	14686817	"unaltered"	"unaltered"
"TCGA-B4-5844-01"	"TCGA-KIRC"	0.56	11.7890745301297	FALSE	1	"chr3:2170634-77751229"	75580596	"altered"	"copynumber"
"TCGA-B8-5159-01"	"TCGA-KIRC"	0.71	11.5135088426568	TRUE	1	"chr3:52025396-63282813"	11257418	"altered"	"copynumber"
"TCGA-DV-5567-01"	"TCGA-KIRC"	0.6	12.4039767309247	FALSE	2	"chr3:14349620-108227656"	93878037	"unaltered"	"unaltered"
"TCGA-B0-5117-01"	"TCGA-KIRC"	0.8	12.9537081537569	FALSE	2	"chr3:45051314-53758384"	8707071	"unaltered"	"unaltered"
"TCGA-A3-A8CQ-01"	"TCGA-KIRC"	0.62	11.9940011558433	FALSE	1	"chr3:2170634-118642595"	116471962	"altered"	"copynumber"
"TCGA-BP-4987-01"	"TCGA-KIRC"	0.69	11.8677856644096	FALSE	1	"chr3:30762678-86162793"	55400116	"altered"	"copynumber"
"TCGA-MW-A4EC-01"	"TCGA-KIRC"	0.62	11.6230888219096	FALSE	1	"chr3:26423408-69831451"	43408044	"altered"	"copynumber"
"TCGA-B8-4151-01"	"TCGA-KIRC"	0.86	11.4898110685347	TRUE	1	"chr3:2170634-56045186"	53874553	"altered"	"mutation+copynumber"
"TCGA-B8-4622-01"	"TCGA-KIRC"	0.55	11.5294809238463	TRUE	1	"chr3:7618446-59410594"	51792149	"altered"	"copynumber"
"TCGA-BP-5008-01"	"TCGA-KIRC"	0.32	11.631337028703	FALSE	1	"chr3:28030278-63588074"	35557797	"altered"	"copynumber"
"TCGA-BP-5006-01"	"TCGA-KIRC"	0.49	11.6636616281267	FALSE	1	"chr3:44915368-63290323"	18374956	"altered"	"copynumber"
"TCGA-CW-6087-01"	"TCGA-KIRC"	NA	12.0924671106336	FALSE	NA	"chr3:35928447-91390926"	55462480	NA	NA
"TCGA-B0-5710-01"	"TCGA-KIRC"	0.57	11.7975345515789	FALSE	1	"chr3:2170634-97381867"	95211234	"altered"	"copynumber"
"TCGA-B0-5709-01"	"TCGA-KIRC"	0.33	11.2952328851091	TRUE	1	"chr3:2170634-82361941"	80191308	"altered"	"copynumber"
"TCGA-BP-5180-01"	"TCGA-KIRC"	0.76	11.6432949463732	FALSE	1	"chr3:13635440-116867387"	103231948	"altered"	"copynumber"
"TCGA-DV-5573-01"	"TCGA-KIRC"	0.55	11.6342557829901	FALSE	1	"chr3:16331163-123868860"	107537698	"altered"	"copynumber"
"TCGA-B0-5713-01"	"TCGA-KIRC"	0.58	11.6220508156805	FALSE	1	"chr3:2170634-63614212"	61443579	"altered"	"copynumber"
"TCGA-B8-4146-01"	"TCGA-KIRC"	0.72	9.78240689010617	TRUE	1	"chr3:2170634-59653636"	57483003	"altered"	"copynumber"
"TCGA-BP-4977-01"	"TCGA-KIRC"	0.63	11.4988286050287	TRUE	2	"chr3:45086023-61817754"	16731732	"unaltered"	"unaltered"
"TCGA-BP-4986-01"	"TCGA-KIRC"	0.45	11.5897937440494	FALSE	2	"chr3:37132254-55536924"	18404671	"unaltered"	"unaltered"
"TCGA-BP-4981-01"	"TCGA-KIRC"	0.79	11.661050648946	FALSE	1	"chr3:2170634-65140827"	62970194	"altered"	"copynumber"
"TCGA-B2-4101-01"	"TCGA-KIRC"	0.47	11.7120323225191	FALSE	1	"chr3:2170634-57882749"	55712116	"altered"	"copynumber"
"TCGA-CJ-5675-01"	"TCGA-KIRC"	0.53	11.6125330095399	FALSE	1	"chr3:2170634-77557102"	75386469	"altered"	"copynumber"
"TCGA-B4-5377-01"	"TCGA-KIRC"	0.7	11.6054764843404	FALSE	1	"chr3:2170634-96005549"	93834916	"altered"	"copynumber"
"TCGA-BP-4961-01"	"TCGA-KIRC"	0.43	12.0108852618742	FALSE	2	"chr3:22573011-58412739"	35839729	"unaltered"	"unaltered"
"TCGA-CJ-5677-01"	"TCGA-KIRC"	0.57	12.1214518734959	FALSE	1	"chr3:2170634-87329078"	85158445	"altered"	"mutation+copynumber"
"TCGA-BP-5199-01"	"TCGA-KIRC"	0.49	11.8089822473245	FALSE	2	"chr3:2170634-168638475"	166467842	"unaltered"	"unaltered"
"TCGA-6D-AA2E-01"	"TCGA-KIRC"	0.4	12.6160955827884	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-B8-5162-01"	"TCGA-KIRC"	0.35	11.8900793647686	FALSE	1	"chr3:2170634-138769250"	136598617	"altered"	"copynumber"
"TCGA-B8-5163-01"	"TCGA-KIRC"	0.34	11.4089226224204	TRUE	1	"chr3:2170634-90224641"	88054008	"altered"	"copynumber"
"TCGA-B0-5092-01"	"TCGA-KIRC"	0.35	11.3596958842733	TRUE	1	"chr3:29531143-82141607"	52610465	"altered"	"mutation+copynumber"
"TCGA-BP-4974-01"	"TCGA-KIRC"	0.36	12.0403543863769	FALSE	1	"chr3:18006562-61114582"	43108021	"altered"	"copynumber"
"TCGA-BP-4964-01"	"TCGA-KIRC"	0.73	11.4698370118885	TRUE	1	"chr3:37821227-55082476"	17261250	"altered"	"copynumber"
"TCGA-B8-4143-01"	"TCGA-KIRC"	0.44	11.3772340810208	TRUE	3	"chr3:47794612-52960122"	5165511	"altered"	"mutation"
"TCGA-T7-A92I-01"	"TCGA-KIRC"	0.67	12.5769837237195	FALSE	2	"chr3:2170634-176674286"	174503653	"unaltered"	"unaltered"
"TCGA-BP-4971-01"	"TCGA-KIRC"	0.37	11.798942285365	FALSE	1	"chr3:28887369-62536682"	33649314	"altered"	"copynumber"
"TCGA-AS-3777-01"	"TCGA-KIRC"	0.77	13.1779364813564	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-B0-5106-01"	"TCGA-KIRC"	0.57	12.0131955563367	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-CJ-5689-01"	"TCGA-KIRC"	0.46	11.8166745994995	FALSE	1	"chr3:2170634-197812401"	195641768	"altered"	"copynumber"
"TCGA-B8-5158-01"	"TCGA-KIRC"	0.26	11.6181313519583	FALSE	2	"chr3:21409164-66148513"	44739350	"unaltered"	"unaltered"
"TCGA-B0-5084-01"	"TCGA-KIRC"	0.85	12.2875407721825	FALSE	2	"chr3:2170634-116726847"	114556214	"unaltered"	"unaltered"
"TCGA-CZ-5452-01"	"TCGA-KIRC"	0.33	10.9888413606064	TRUE	1	"chr3:2170634-87307155"	85136522	"altered"	"copynumber"
"TCGA-B8-A54G-01"	"TCGA-KIRC"	0.5	11.7816469328081	FALSE	1	"chr3:29712183-90453712"	60741530	"altered"	"mutation+copynumber"
"TCGA-CJ-4904-01"	"TCGA-KIRC"	0.5	11.6428248398535	FALSE	1	"chr3:27326740-123813406"	96486667	"altered"	"copynumber"
"TCGA-CJ-5672-01"	"TCGA-KIRC"	0.57	11.6634005559546	FALSE	1	"chr3:2170634-76963026"	74792393	"altered"	"copynumber"
"TCGA-CZ-5988-01"	"TCGA-KIRC"	0.57	11.7458245261948	FALSE	1	"chr3:2170634-79638825"	77468192	"altered"	"copynumber"
"TCGA-CJ-6031-01"	"TCGA-KIRC"	0.39	11.8319872999053	FALSE	1	"chr3:45762577-62569068"	16806492	"altered"	"copynumber"
"TCGA-CJ-4913-01"	"TCGA-KIRC"	0.61	NA	FALSE	1	"chr3:45251887-55286521"	10034635	"altered"	"copynumber"
"TCGA-CZ-5987-01"	"TCGA-KIRC"	0.69	11.5350202358784	TRUE	1	"chr3:24612847-76791105"	52178259	"altered"	"copynumber"
"TCGA-B0-5399-01"	"TCGA-KIRC"	NA	11.6938583428598	FALSE	1	"chr3:2170634-108629132"	106458499	"altered"	"copynumber"
"TCGA-B2-A4SR-01"	"TCGA-KIRC"	0.59	11.7990998078366	FALSE	1	"chr3:14349007-87924101"	73575095	"altered"	"copynumber"
"TCGA-CZ-4856-01"	"TCGA-KIRC"	0.41	11.7201344723952	FALSE	1	"chr3:29525902-75058592"	45532691	"altered"	"copynumber"
"TCGA-AK-3453-01"	"TCGA-KIRC"	0.8	11.8206250974486	FALSE	4	"chr3:36334301-68129019"	31794719	"unaltered"	"unaltered"
"TCGA-B0-5104-01"	"TCGA-KIRC"	0.56	11.7119084383358	FALSE	1	"chr3:46460279-55769073"	9308795	"altered"	"copynumber"
"TCGA-DV-5569-01"	"TCGA-KIRC"	0.62	11.6678839473976	FALSE	1	"chr3:46405230-54743122"	8337893	"altered"	"copynumber"
"TCGA-B0-5119-01"	"TCGA-KIRC"	0.67	11.6842875484532	FALSE	1	"chr3:12577981-90453712"	77875732	"altered"	"copynumber"
"TCGA-EB-A5VV-06"	"TCGA-SKCM"	0.36	12.0157399098624	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-EE-A3AD-06"	"TCGA-SKCM"	1	13.4693150740222	FALSE	4	"chr3:19964543-54852823"	34888281	"unaltered"	"unaltered"
"TCGA-GN-A263-01"	"TCGA-SKCM"	0.53	11.7520526327362	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-HR-A2OG-06"	"TCGA-SKCM"	NA	12.8365131373904	FALSE	NA	"chr3:46684600-53519433"	6834834	NA	NA
"TCGA-FS-A4F4-06"	"TCGA-SKCM"	0.79	13.8502904985528	FALSE	2	"chr3:45963924-53363454"	7399531	"unaltered"	"unaltered"
"TCGA-DA-A1HY-06"	"TCGA-SKCM"	0.76	12.5935834868278	FALSE	2	"chr3:20964306-69841084"	48876779	"unaltered"	"unaltered"
"TCGA-ER-A42K-06"	"TCGA-SKCM"	0.85	11.9993640520069	TRUE	2	"chr3:45454469-53284850"	7830382	"unaltered"	"unaltered"
"TCGA-EB-A551-01"	"TCGA-SKCM"	0.46	11.8666991866319	TRUE	1	"chr3:51880142-53041414"	1161273	"altered"	"copynumber"
"TCGA-EE-A180-06"	"TCGA-SKCM"	0.92	13.1608384375672	FALSE	3	"chr3:31794460-102707244"	70912785	"unaltered"	"unaltered"
"TCGA-FS-A1YW-06"	"TCGA-SKCM"	0.87	12.937454071876	FALSE	2	"chr3:37280034-58020686"	20740653	"unaltered"	"unaltered"
"TCGA-GN-A4U4-06"	"TCGA-SKCM"	0.76	12.4227249074205	TRUE	2	"chr3:36274879-58633807"	22358929	"unaltered"	"unaltered"
"TCGA-D3-A5GT-01"	"TCGA-SKCM"	0.87	13.1614023056064	FALSE	4	"chr3:45590729-53420653"	7829925	"unaltered"	"unaltered"
"TCGA-EE-A2MM-06"	"TCGA-SKCM"	0.9	13.0805543435484	FALSE	4	"chr3:44395396-53262267"	8866872	"unaltered"	"unaltered"
"TCGA-EB-A24C-01"	"TCGA-SKCM"	0.91	12.2669491754708	TRUE	1	"chr3:48658234-53619125"	4960892	"altered"	"copynumber"
"TCGA-EB-A3XF-01"	"TCGA-SKCM"	0.78	12.7379095643924	FALSE	2	"chr3:2170634-79630138"	77459505	"unaltered"	"unaltered"
"TCGA-EE-A2GN-06"	"TCGA-SKCM"	0.89	13.3386889396766	FALSE	3	"chr3:51547296-54246014"	2698719	"unaltered"	"unaltered"
"TCGA-EE-A184-06"	"TCGA-SKCM"	0.85	13.4837494081742	FALSE	3	"chr3:45531974-52580336"	7048363	"unaltered"	"unaltered"
"TCGA-D3-A51T-06"	"TCGA-SKCM"	0.83	12.9970587285196	FALSE	2	"chr3:49620684-53317944"	3697261	"unaltered"	"unaltered"
"TCGA-RP-A694-06"	"TCGA-SKCM"	0.65	12.3844188427362	TRUE	2	"chr3:46838512-52862961"	6024450	"unaltered"	"unaltered"
"TCGA-XV-AB01-06"	"TCGA-SKCM"	NA	14.0332264535629	FALSE	NA	"chr3:2170634-197812401"	195641768	NA	NA
"TCGA-DA-A1I0-06"	"TCGA-SKCM"	0.47	13.6513245924659	FALSE	2	"chr3:30194831-53662261"	23467431	"unaltered"	"unaltered"
"TCGA-ER-A19O-06"	"TCGA-SKCM"	0.49	13.8242700345298	FALSE	2	"chr3:10419996-197812401"	187392406	"unaltered"	"unaltered"
"TCGA-EE-A20I-06"	"TCGA-SKCM"	0.78	13.375127617733	FALSE	2	"chr3:45963986-53508598"	7544613	"unaltered"	"unaltered"
"TCGA-FW-A3TU-06"	"TCGA-SKCM"	0.84	14.2975016468382	FALSE	2	"chr3:36274194-66756125"	30481932	"unaltered"	"unaltered"
"TCGA-GN-A4U8-06"	"TCGA-SKCM"	0.52	11.9262483472766	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-BF-AAP8-01"	"TCGA-SKCM"	0.83	11.7071301697365	TRUE	1	"chr3:47034288-52466929"	5432642	"altered"	"mutation+copynumber"
"TCGA-FS-A1Z0-06"	"TCGA-SKCM"	0.73	12.5657572122055	FALSE	2	"chr3:23525977-59715720"	36189744	"unaltered"	"unaltered"
"TCGA-FS-A1ZH-06"	"TCGA-SKCM"	0.47	12.9713563375987	FALSE	4	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-EB-A299-01"	"TCGA-SKCM"	0.7	12.7344796773952	FALSE	2	"chr3:2170634-158954975"	156784342	"unaltered"	"unaltered"
"TCGA-EB-A5SH-06"	"TCGA-SKCM"	0.73	14.4303078394714	FALSE	4	"chr3:46709192-53291535"	6582344	"unaltered"	"unaltered"
"TCGA-EE-A17Y-06"	"TCGA-SKCM"	0.54	11.7505461164823	TRUE	2	"chr3:50334001-58604373"	8270373	"unaltered"	"unaltered"
"TCGA-D3-A1Q8-06"	"TCGA-SKCM"	0.53	12.5257387513063	FALSE	2	"chr3:38827870-59715704"	20887835	"unaltered"	"unaltered"
"TCGA-GN-A268-06"	"TCGA-SKCM"	0.99	13.4777896158283	FALSE	2	"chr3:36500003-54344573"	17844571	"unaltered"	"unaltered"
"TCGA-ER-A196-01"	"TCGA-SKCM"	0.26	12.8188951025688	FALSE	2	"chr3:2966663-178025213"	175058551	"unaltered"	"unaltered"
"TCGA-D3-A8GR-06"	"TCGA-SKCM"	0.8	12.6641702872614	FALSE	2	"chr3:46380286-53553858"	7173573	"unaltered"	"unaltered"
"TCGA-EE-A2ML-06"	"TCGA-SKCM"	0.62	12.9916035459506	FALSE	3	"chr3:2170634-116700187"	114529554	"unaltered"	"unaltered"
"TCGA-D3-A8GB-06"	"TCGA-SKCM"	0.33	12.1401147025984	TRUE	1	"chr3:44886992-54214101"	9327110	"altered"	"copynumber"
"TCGA-D3-A5GS-06"	"TCGA-SKCM"	0.79	12.7848890938883	FALSE	2	"chr3:37395813-74704843"	37309031	"unaltered"	"unaltered"
"TCGA-FW-A3R5-06"	"TCGA-SKCM"	NA	12.8608798062212	FALSE	NA	"chr3:2170634-54156720"	51986087	"altered"	"mutation"
"TCGA-EE-A2MN-06"	"TCGA-SKCM"	0.79	13.0938999374192	FALSE	2	"chr3:44263025-53284437"	9021413	"unaltered"	"unaltered"
"TCGA-ER-A198-06"	"TCGA-SKCM"	0.79	12.7135739423917	FALSE	2	"chr3:46090401-54264191"	8173791	"unaltered"	"unaltered"
"TCGA-EE-A20C-06"	"TCGA-SKCM"	0.93	12.4261677404085	TRUE	3	"chr3:46067581-53210561"	7142981	"unaltered"	"unaltered"
"TCGA-EB-A4XL-01"	"TCGA-SKCM"	0.7	12.7919847655563	FALSE	4	"chr3:4733695-76932545"	72198851	"unaltered"	"unaltered"
"TCGA-D3-A5GO-06"	"TCGA-SKCM"	0.71	13.7975383254818	FALSE	4	"chr3:36302987-74407705"	38104719	"altered"	"mutation"
"TCGA-EB-A57M-01"	"TCGA-SKCM"	0.66	13.3521923945517	FALSE	2	"chr3:36651269-59292776"	22641508	"unaltered"	"unaltered"
"TCGA-EB-A6L9-06"	"TCGA-SKCM"	0.12	13.1571362014755	FALSE	3	"chr3:51804985-52892705"	1087721	"unaltered"	"unaltered"
"TCGA-D9-A4Z5-01"	"TCGA-SKCM"	0.93	12.7506604096154	FALSE	2	"chr3:6203258-63116419"	56913162	"unaltered"	"unaltered"
"TCGA-D3-A2JE-06"	"TCGA-SKCM"	0.79	12.5034113040524	FALSE	3	"chr3:31974396-59720118"	27745723	"unaltered"	"unaltered"
"TCGA-DA-A1I8-06"	"TCGA-SKCM"	0.67	12.9842231781716	FALSE	5	"chr3:50700396-73586869"	22886474	"unaltered"	"unaltered"
"TCGA-EE-A29M-06"	"TCGA-SKCM"	0.58	13.6258608088855	FALSE	3	"chr3:41202935-58882699"	17679765	"unaltered"	"unaltered"
"TCGA-FS-A1ZU-06"	"TCGA-SKCM"	0.95	11.961331254495	TRUE	2	"chr3:52286896-52486987"	200092	"unaltered"	"unaltered"
"TCGA-ER-A19W-06"	"TCGA-SKCM"	0.37	12.4949579191678	FALSE	2	"chr3:45921260-55351065"	9429806	"unaltered"	"unaltered"
"TCGA-GN-A8LK-06"	"TCGA-SKCM"	0.95	13.179139192435	FALSE	4	"chr3:51373054-52808581"	1435528	"unaltered"	"unaltered"
"TCGA-DA-A95V-06"	"TCGA-SKCM"	0.55	13.419472518306	FALSE	4	"chr3:46861604-53493183"	6631580	"unaltered"	"unaltered"
"TCGA-EE-A29Q-06"	"TCGA-SKCM"	0.86	12.5728087782023	FALSE	2	"chr3:46685046-58658999"	11973954	"unaltered"	"unaltered"
"TCGA-D3-A8GJ-06"	"TCGA-SKCM"	0.45	12.3267660625038	TRUE	2	"chr3:2170634-80099963"	77929330	"unaltered"	"unaltered"
"TCGA-D3-A3CF-06"	"TCGA-SKCM"	0.22	12.7754470787922	FALSE	4	"chr3:16100367-188325444"	172225078	"unaltered"	"unaltered"
"TCGA-D3-A3MV-06"	"TCGA-SKCM"	0.74	13.144061989599	FALSE	4	"chr3:46921973-53059709"	6137737	"unaltered"	"unaltered"
"TCGA-EE-A20H-06"	"TCGA-SKCM"	0.95	12.2969935407001	TRUE	2	"chr3:51339334-58660757"	7321424	"unaltered"	"unaltered"
"TCGA-EB-A5SF-01"	"TCGA-SKCM"	0.61	14.6120453606284	FALSE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-GN-A4U5-01"	"TCGA-SKCM"	0.46	12.8306648962718	FALSE	2	"chr3:2170634-176805175"	174634542	"unaltered"	"unaltered"
"TCGA-BF-AAP0-06"	"TCGA-SKCM"	0.25	12.1891235094483	TRUE	1	"chr3:2170634-66358516"	64187883	"altered"	"copynumber"
"TCGA-EE-A3JB-06"	"TCGA-SKCM"	0.52	11.8638849323252	TRUE	2	"chr3:37475538-78791984"	41316447	"unaltered"	"unaltered"
"TCGA-FS-A4F0-06"	"TCGA-SKCM"	0.98	12.777191529567	FALSE	2	"chr3:36092975-64787765"	28694791	"unaltered"	"unaltered"
"TCGA-XV-AAZV-01"	"TCGA-SKCM"	0.53	12.4661893873597	TRUE	1	"chr3:43964842-197812401"	153847560	"altered"	"copynumber"
"TCGA-BF-AAP6-01"	"TCGA-SKCM"	0.86	13.0179344863472	FALSE	2	"chr3:2170634-76538756"	74368123	"unaltered"	"unaltered"
"TCGA-FR-A7U9-06"	"TCGA-SKCM"	0.28	12.4596863224222	TRUE	3	"chr3:2170634-87080729"	84910096	"unaltered"	"unaltered"
"TCGA-EB-A5FP-01"	"TCGA-SKCM"	0.77	12.9599701361881	FALSE	4	"chr3:51503274-58601430"	7098157	"unaltered"	"unaltered"
"TCGA-EE-A2GK-06"	"TCGA-SKCM"	0.99	12.2671973169876	TRUE	2	"chr3:2170634-197812401"	195641768	"unaltered"	"unaltered"
"TCGA-GF-A6C8-06"	"TCGA-SKCM"	0.67	11.7430421080473	TRUE	1	"chr3:44972982-58632102"	13659121	"altered"	"copynumber"
"TCGA-WE-A8JZ-06"	"TCGA-SKCM"	0.84	13.1674038142883	FALSE	4	"chr3:45755459-53243659"	7488201	"unaltered"	"unaltered"
"TCGA-EE-A2A6-06"	"TCGA-SKCM"	NA	12.6740082266759	FALSE	2	"chr3:45733009-174802825"	129069817	"unaltered"	"unaltered"
"TCGA-DA-A1I2-06"	"TCGA-SKCM"	0.77	12.3252948425232	TRUE	2	"chr3:2170634-61291576"	59120943	"unaltered"	"unaltered"
