ensembl_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	description
ENSG00000166845	109.0802467	-0.442810841	0.142838015	0.000239167	0.002457173	C18orf54	chromosome 18 open reading frame 54
ENSG00000166847	2005.49457	0.267166169	0.063362919	1.48E-05	0.000266475	DCTN5	dynactin subunit 5
ENSG00000166848	2198.694036	0.178134133	0.072772047	0.009581421	0.043143521	TERF2IP	TERF2 interacting protein
ENSG00000166866	138.5855633	0.597123506	0.314316736	0.004374918	0.023948611	MYO1A	myosin IA
ENSG00000166887	2707.218247	0.282093688	0.059427166	8.54E-07	2.41E-05	VPS39	VPS39 subunit of HOPS complex
ENSG00000166896	233.6771111	-0.530368731	0.114779039	1.37E-07	5.08E-06	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog
ENSG00000166897	366.8356817	0.739428881	0.319789066	0.003119966	0.018567364	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2
ENSG00000166900	1289.810051	0.27507989	0.114164142	0.006171393	0.03112574	STX3	syntaxin 3
ENSG00000166913	9423.313455	0.137426758	0.052376268	0.007547122	0.036052093	YWHAB	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
ENSG00000166920	87.13400864	-0.582274993	0.371989219	0.00402957	0.022518021	C15orf48	chromosome 15 open reading frame 48
ENSG00000166924	44.10447326	-0.661273246	0.190022656	2.35E-05	0.000388174	NYAP1	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1
ENSG00000166974	2352.581608	-0.249609453	0.103358197	0.006086619	0.030795839	MAPRE2	microtubule associated protein RP/EB family member 2
ENSG00000166997	401.4391575	-0.508592085	0.097881329	2.51E-08	1.20E-06	CNPY4	canopy FGF signaling regulator 4
ENSG00000167004	26319.87939	0.191363474	0.079657285	0.010083694	0.044688206	PDIA3	protein disulfide isomerase family A member 3
ENSG00000167014	14.47783897	-1.414592986	0.938445842	0.009241068	0.041895651	TERB2	telomere repeat binding bouquet formation protein 2
ENSG00000167034	113.3861469	-0.62449937	0.225046392	0.000221183	0.002315289	NKX3-1	NK3 homeobox 1
ENSG00000167080	184.8214502	0.989372038	0.697358809	0.004653439	0.025088323	B4GALNT2	"beta-1,4-N-acetyl-galactosaminyltransferase 2"
ENSG00000167107	2960.357367	-0.94227495	0.140858834	3.06E-12	4.97E-10	ACSF2	acyl-CoA synthetase family member 2
ENSG00000167136	148.1425203	0.488472704	0.138215235	6.40E-05	0.000872466	ENDOG	endonuclease G
ENSG00000167186	777.0915487	0.167176052	0.066896055	0.008421069	0.0392216	COQ7	"coenzyme Q7, hydroxylase"
ENSG00000167196	1386.41222	0.225570002	0.069679514	0.000732541	0.00602603	FBXO22	F-box protein 22
ENSG00000167216	143.1148778	1.122020198	0.157868629	1.21E-14	3.65E-12	KATNAL2	katanin catalytic subunit A1 like 2
ENSG00000167232	583.30745	0.234691097	0.095858737	0.009302552	0.046841386	ZNF91	zinc finger protein 91
ENSG00000167244	2258.71959	0.673613327	0.680357824	0.013900735	0.049228558	IGF2	insulin like growth factor 2
ENSG00000167283	1087.109362	0.300500673	0.099502336	0.001145994	0.008530361	ATP5MG	ATP synthase membrane subunit g
ENSG00000167306	1276.823088	0.477308681	0.161855227	0.000294398	0.002544382	MYO5B	myosin VB
ENSG00000167311	114.9711801	-0.711234157	0.452828171	0.002697695	0.0164546	ART5	ADP-ribosyltransferase 5
ENSG00000167380	487.0123077	0.305437347	0.093495329	0.000467571	0.00421238	ZNF226	zinc finger protein 226
ENSG00000167397	1013.210808	-0.313928977	0.155901926	0.009459594	0.042709125	VKORC1	vitamin K epoxide reductase complex subunit 1
ENSG00000167487	403.5758457	-0.349943082	0.102718532	0.000135704	0.00157535	KLHL26	kelch like family member 26
ENSG00000167491	3520.260959	0.160446221	0.064491601	0.01125139	0.048607963	GATAD2A	GATA zinc finger domain containing 2A
ENSG00000167508	3107.243041	-0.442521786	0.155642698	0.000591395	0.005079201	MVD	mevalonate diphosphate decarboxylase
ENSG00000167528	719.2744726	0.162819552	0.064575049	0.009606958	0.047948534	ZNF641	zinc finger protein 641
ENSG00000167535	425.9798846	0.584016468	0.140295334	3.92E-06	8.75E-05	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
ENSG00000167549	65.85044555	0.996033946	0.248759445	3.50E-07	1.14E-05	CORO6	coronin 6
ENSG00000167550	43.51932835	-0.713360067	0.139527901	6.07E-09	3.58E-07	RHEBL1	RHEB like 1
ENSG00000167612	41.17905261	-2.006018082	0.940804232	6.54E-06	0.000134069	ANKRD33	ankyrin repeat domain 33
ENSG00000167632	2979.663363	-0.307129066	0.105549789	0.00104893	0.007989551	TRAPPC9	trafficking protein particle complex subunit 9
ENSG00000167635	2468.298155	0.176874468	0.068738846	0.00760393	0.036258117	ZNF146	zinc finger protein 146
ENSG00000167693	978.8785566	0.778978239	0.210848084	3.35E-05	0.000519652	NXN	nucleoredoxin
ENSG00000167701	3583.152973	0.483203227	0.205882582	0.002492238	0.015626986	GPT	glutamic--pyruvic transaminase
ENSG00000167705	1009.868469	0.450672892	0.133251669	0.000159086	0.001796945	RILP	Rab interacting lysosomal protein
ENSG00000167723	45.46310187	0.5159843	0.325896228	0.005836631	0.029783671	TRPV3	transient receptor potential cation channel subfamily V member 3
ENSG00000167740	1281.05475	0.319626729	0.114483482	0.001948465	0.012783986	CYB5D2	cytochrome b5 domain containing 2
ENSG00000167757	346.0429228	4.036653514	0.498978585	3.46E-16	1.67E-13	KLK11	kallikrein related peptidase 11
ENSG00000167759	34.67923347	3.633846221	0.450376475	1.81E-15	6.53E-13	KLK13	kallikrein related peptidase 13
ENSG00000167766	1095.86724	0.396860667	0.208415181	0.011173919	0.048308267	ZNF83	zinc finger protein 83
ENSG00000167771	102.8154365	0.847856749	0.282143865	8.29E-05	0.001062151	RCOR2	REST corepressor 2
ENSG00000167792	10047.1522	0.256296229	0.091384004	0.002463553	0.015413196	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
ENSG00000167800	35.59599983	-0.497737897	0.306474959	0.007479651	0.035467211	TBX10	T-box transcription factor 10
ENSG00000167850	54.75919035	0.336879962	0.166731731	0.007552673	0.036071385	CD300C	CD300c molecule
ENSG00000167895	531.0702447	0.427990544	0.171975128	0.001626699	0.01118666	TMC8	transmembrane channel like 8
ENSG00000167910	3298.005108	-0.816475467	0.452174247	0.000808297	0.006518841	CYP7A1	cytochrome P450 family 7 subfamily A member 1
ENSG00000167930	5378.060547	0.255407158	0.098879561	0.00416903	0.02312401	FAM234A	family with sequence similarity 234 member A
ENSG00000167962	1217.583569	-0.22953219	0.090352801	0.005328301	0.027844897	ZNF598	"zinc finger protein 598, E3 ubiquitin ligase"
ENSG00000167964	481.0069414	0.669275037	0.205495975	7.91E-05	0.001065472	RAB26	"RAB26, member RAS oncogene family"
ENSG00000167969	5610.268329	0.272886689	0.109934723	0.006048235	0.030640624	ECI1	enoyl-CoA delta isomerase 1
ENSG00000168004	109.1483476	-0.521018896	0.519488871	0.011554937	0.049453639	PLAAT5	phospholipase A and acyltransferase 5
ENSG00000168005	589.983392	-0.313471648	0.111357822	0.001365803	0.009814034	SPINDOC	spindlin interactor and repressor of chromatin binding
ENSG00000168026	124.3319716	-0.60222816	0.120827668	2.83E-08	1.32E-06	TTC21A	tetratricopeptide repeat domain 21A
ENSG00000168028	25044.43419	-0.34724434	0.124634874	0.001590319	0.010987444	RPSA	ribosomal protein SA
ENSG00000168036	13710.1019	-0.383572593	0.091081536	1.30E-05	0.000240149	CTNNB1	catenin beta 1
ENSG00000168060	274.2509295	-0.588700333	0.281134408	0.00186017	0.012280761	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1
ENSG00000168061	750.0252208	-0.271063134	0.120561718	0.009100622	0.041487569	SAC3D1	SAC3 domain containing 1
ENSG00000168067	762.5897716	-0.22091016	0.09455545	0.010834245	0.047233505	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2
ENSG00000168101	1470.756718	0.345453317	0.085100725	2.23E-05	0.000327251	NUDT16L1	nudix hydrolase 16 like 1
ENSG00000168135	135.5475449	0.742373516	0.387174519	0.001460027	0.010223388	KCNJ4	potassium inwardly rectifying channel subfamily J member 4
ENSG00000168137	2690.53275	-0.226776684	0.072041069	0.001073785	0.008121818	SETD5	SET domain containing 5
ENSG00000168159	8779.815715	0.240003504	0.100625541	0.009423724	0.042586165	RNF187	ring finger protein 187
ENSG00000168172	1523.146351	0.296700563	0.117999567	0.00502155	0.026579564	HOOK3	hook microtubule tethering protein 3
ENSG00000168214	2212.310689	0.169577216	0.063610914	0.004796719	0.025708946	RBPJ	recombination signal binding protein for immunoglobulin kappa J region
ENSG00000168216	2843.126683	0.25288024	0.09202595	0.003030874	0.018194048	LMBRD1	LMBR1 domain containing 1
ENSG00000168246	949.7510897	-0.169785517	0.068891721	0.00883855	0.040491586	UBTD2	ubiquitin domain containing 2
ENSG00000168283	1682.96078	-0.39378704	0.082300522	6.24E-07	1.85E-05	BMI1	"BMI1 proto-oncogene, polycomb ring finger"
ENSG00000168286	815.6749532	-0.206810327	0.072002631	0.002316669	0.016470097	THAP11	THAP domain containing 11
ENSG00000168291	2284.097053	-0.279800445	0.06888916	2.28E-05	0.000326144	PDHB	pyruvate dehydrogenase E1 subunit beta
ENSG00000168297	630.0941133	-0.527605788	0.099709662	1.64E-08	8.35E-07	PXK	PX domain containing serine/threonine kinase like
ENSG00000168301	496.3309845	-0.761789514	0.109152123	1.67E-13	3.72E-11	KCTD6	potassium channel tetramerization domain containing 6
ENSG00000168306	3972.089288	-0.838229061	0.195975451	4.56E-07	1.44E-05	ACOX2	acyl-CoA oxidase 2
ENSG00000168350	99.81387331	0.513035012	0.24791219	0.004426452	0.02393797	DEGS2	"delta 4-desaturase, sphingolipid 2"
ENSG00000168356	15.55656563	-0.57243326	0.246665531	0.002169473	0.013935097	SCN11A	sodium voltage-gated channel alpha subunit 11
ENSG00000168374	7619.985016	-0.289046199	0.07973194	0.000105054	0.001282118	ARF4	ADP ribosylation factor 4
ENSG00000168385	8442.59338	0.312957095	0.077679116	2.81E-05	0.000449936	SEPTIN2	septin 2
ENSG00000168394	3131.086246	0.531556843	0.171505799	0.000104799	0.001281555	TAP1	"transporter 1, ATP binding cassette subfamily B member"
ENSG00000168398	397.4639694	0.50704939	0.26293984	0.004437278	0.024156938	BDKRB2	bradykinin receptor B2
ENSG00000168404	427.8480337	-0.263770353	0.118222251	0.007509441	0.035915242	MLKL	mixed lineage kinase domain like pseudokinase
ENSG00000168447	46.08271686	-0.711028385	0.341063564	0.001827371	0.0122408	SCNN1B	sodium channel epithelial 1 subunit beta
ENSG00000168461	1568.222134	0.498223432	0.149086849	0.000104238	0.001276828	RAB31	"RAB31, member RAS oncogene family"
ENSG00000168502	529.591007	0.426919811	0.206629653	0.005932819	0.030151965	MTCL1	microtubule crosslinking factor 1
ENSG00000168505	7.839495268	1.192962215	0.392652391	3.68E-05	0.000559533	GBX2	gastrulation brain homeobox 2
ENSG00000168538	1096.09354	0.270881277	0.078447968	0.000284205	0.002806368	TRAPPC11	trafficking protein particle complex subunit 11
ENSG00000168539	88.23418144	2.150396209	0.700253832	1.02E-05	0.000194768	CHRM1	cholinergic receptor muscarinic 1
ENSG00000168589	19.96476044	-0.534997671	0.251627072	0.002378824	0.014337485	DYNLRB2	dynein light chain roadblock-type 2
ENSG00000168612	484.4062418	0.203926616	0.071927237	0.002869075	0.017420378	ZSWIM1	zinc finger SWIM-type containing 1
ENSG00000168646	507.2468984	-0.543426588	0.361541237	0.004879355	0.026023228	AXIN2	axin 2
ENSG00000168661	165.9031882	-0.561629072	0.080580159	3.27E-13	6.77E-11	ZNF30	zinc finger protein 30
ENSG00000168671	110.2157911	-2.908421752	0.469437503	1.64E-16	7.86E-14	UGT3A2	UDP glycosyltransferase family 3 member A2
ENSG00000168701	2948.839269	0.260079043	0.11141474	0.007923483	0.037437635	TMEM208	transmembrane protein 208
ENSG00000168743	1345.904561	0.679001308	0.29092705	0.000616806	0.004606342	NPNT	nephronectin
ENSG00000168754	101.7776559	-1.982764197	0.619684335	7.51E-07	2.14E-05	FAM178B	family with sequence similarity 178 member B
ENSG00000168763	2614.875361	0.24460349	0.080153036	0.001582625	0.009501654	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
ENSG00000168779	32.13798398	-1.671946123	0.377933857	2.38E-08	1.15E-06	SHOX2	short stature homeobox 2
ENSG00000168806	456.1003628	0.191890041	0.075958882	0.006939339	0.033955053	LCMT2	leucine carboxyl methyltransferase 2
ENSG00000168811	10.17737298	-0.456070236	0.260217113	0.006479796	0.032251621	IL12A	interleukin 12A
ENSG00000168818	1227.299769	0.375875259	0.072354182	7.88E-08	2.74E-06	STX18	syntaxin 18
ENSG00000168843	55.54965577	-0.19607746	0.358949223	0.000539632	0.004667773	FSTL5	follistatin like 5
ENSG00000168904	1365.084649	0.281894807	0.103982158	0.004425795	0.024110931	LRRC28	leucine rich repeat containing 28
ENSG00000168913	316.5558123	-0.691146312	0.359769839	0.000976144	0.007553325	ENHO	energy homeostasis associated
ENSG00000168916	544.7629393	-0.509573959	0.150283812	9.38E-05	0.001173701	ZNF608	zinc finger protein 608
ENSG00000168917	231.7371941	-0.501582773	0.192015716	0.000669897	0.005594024	SLC35G2	solute carrier family 35 member G2
ENSG00000168924	2401.002348	0.423502586	0.077596985	1.33E-08	7.04E-07	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
ENSG00000168936	3133.27325	0.435245168	0.087401224	1.14E-07	4.33E-06	TMEM129	"transmembrane protein 129, E3 ubiquitin ligase"
ENSG00000168938	1259.538279	0.332054351	0.108170381	0.000834103	0.006690776	PPIC	peptidylprolyl isomerase C
ENSG00000168958	2484.533502	0.389405754	0.059640994	2.13E-11	2.51E-09	MFF	mitochondrial fission factor
ENSG00000168961	1538.002854	0.313018127	0.153176995	0.008804481	0.040431126	LGALS9	galectin 9
ENSG00000168993	486.0508153	0.861475853	0.218011881	1.97E-05	0.000337593	CPLX1	complexin 1
ENSG00000168994	4260.089833	-0.314879093	0.113279837	0.001689975	0.011512291	PXDC1	PX domain containing 1
ENSG00000169019	411.4497545	0.322277045	0.103272931	0.000496141	0.004416398	COMMD8	COMM domain containing 8
ENSG00000169021	3608.264959	0.515919593	0.092816034	1.10E-08	5.95E-07	UQCRFS1	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1"
ENSG00000169047	3144.577493	-0.420136344	0.138128	0.000422752	0.003887884	IRS1	insulin receptor substrate 1
ENSG00000169084	1673.016872	0.468671518	0.105506043	4.90E-06	0.000106151	DHRSX	dehydrogenase/reductase X-linked
ENSG00000169087	320.084004	-0.468879909	0.088786458	1.27E-08	6.69E-07	HSPBAP1	HSPB1 associated protein 1
ENSG00000169118	576.2371095	0.300736399	0.065362225	1.73E-06	4.38E-05	CSNK1G1	casein kinase 1 gamma 1
ENSG00000169129	287.769922	0.638862085	0.155179356	1.55E-06	3.99E-05	AFAP1L2	actin filament associated protein 1 like 2
ENSG00000169174	2231.097856	-0.58884037	0.301913512	0.001309513	0.009506921	PCSK9	proprotein convertase subtilisin/kexin type 9
ENSG00000169181	68.62298186	1.309610966	0.391881671	4.72E-05	0.000683447	GSG1L	GSG1 like
ENSG00000169184	309.2578455	0.948123881	0.208889531	1.14E-06	3.07E-05	MN1	"MN1 proto-oncogene, transcriptional regulator"
ENSG00000169193	321.8075212	-0.324624087	0.088605835	6.16E-05	0.000848639	CCDC126	coiled-coil domain containing 126
ENSG00000169213	584.9685137	0.60043997	0.327061097	0.004402405	0.024032898	RAB3B	"RAB3B, member RAS oncogene family"
ENSG00000169230	1239.583743	0.222202386	0.08740633	0.006259956	0.027786602	PRELID1	PRELI domain containing 1
ENSG00000169249	416.8201444	0.224004609	0.085080135	0.003498156	0.02019163	ZRSR2	"zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2"
ENSG00000169252	333.5877693	-1.268191159	0.204699874	2.66E-12	4.35E-10	ADRB2	adrenoceptor beta 2
ENSG00000169255	375.4922843	-0.375673819	0.151522523	0.003052507	0.018278268	B3GALNT1	"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
ENSG00000169291	527.7863701	-0.887170163	0.162808865	6.69E-09	3.91E-07	SHE	Src homology 2 domain containing E
ENSG00000169306	8.006465873	-1.498718405	0.494883142	2.29E-05	0.000451727	IL1RAPL1	interleukin 1 receptor accessory protein like 1
ENSG00000169371	361.0704187	0.201792862	0.063531787	0.001012973	0.007767753	SNUPN	snurportin 1
ENSG00000169379	285.3970352	-0.473292571	0.113662225	3.15E-06	7.29E-05	ARL13B	ADP ribosylation factor like GTPase 13B
ENSG00000169429	744.1016092	-0.623963497	0.407035989	0.002590488	0.016068303	CXCL8	C-X-C motif chemokine ligand 8
ENSG00000169432	329.5824573	-1.283439737	0.281896645	2.32E-08	1.12E-06	SCN9A	sodium voltage-gated channel alpha subunit 9
ENSG00000169436	315.4227906	2.172301968	0.386586079	9.16E-09	5.12E-07	COL22A1	collagen type XXII alpha 1 chain
ENSG00000169439	17078.20738	0.352517368	0.152884169	0.002069208	0.013420473	SDC2	syndecan 2
ENSG00000169499	1454.982666	0.35112624	0.119312639	0.001040734	0.007938126	PLEKHA2	pleckstrin homology domain containing A2
ENSG00000169507	193.1414791	-0.987450125	0.314609181	3.02E-05	0.000475601	SLC38A11	solute carrier family 38 member 11
ENSG00000169570	423.2709536	-0.232899851	0.094652677	0.00645583	0.032152458	DTWD2	DTW domain containing 2
ENSG00000169599	1072.727426	0.42876113	0.073650495	1.17E-09	8.66E-08	NFU1	NFU1 iron-sulfur cluster scaffold
ENSG00000169621	120.874355	-0.426079018	0.121136528	6.14E-05	0.000846285	APLF	aprataxin and PNKP like factor
ENSG00000169629	42.67586308	-0.368555387	0.170847138	0.005605129	0.028880339	RGPD8	RANBP2 like and GRIP domain containing 8
ENSG00000169683	1787.073064	-0.437860246	0.132476124	9.92E-05	0.001224058	LRRC45	leucine rich repeat containing 45
ENSG00000169714	11759.81671	-0.168077113	0.059796908	0.003414255	0.019841768	CNBP	CCHC-type zinc finger nucleic acid binding protein
ENSG00000169733	3286.341175	-0.381396806	0.114531711	0.000161058	0.001811991	RFNG	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
ENSG00000169738	26269.72675	-0.576139659	0.207473553	0.000233404	0.002414612	DCXR	dicarbonyl and L-xylulose reductase
ENSG00000169758	86.17433212	0.438712033	0.209616381	0.008004276	0.037383504	TMEM266	transmembrane protein 266
ENSG00000169760	215.825373	0.447914938	0.428142601	0.006277541	0.031473621	NLGN1	neuroligin 1
ENSG00000169762	1450.27753	0.199051695	0.081324444	0.008799778	0.040429929	TAPT1	transmembrane anterior posterior transformation 1
ENSG00000169783	598.2329121	1.446719769	0.220043646	8.37E-11	8.35E-09	LINGO1	leucine rich repeat and Ig domain containing 1
ENSG00000169855	2988.339962	-1.479475228	0.232900809	1.43E-13	3.25E-11	ROBO1	roundabout guidance receptor 1
ENSG00000169856	764.7060759	0.485013268	0.193216653	0.003003105	0.018064065	ONECUT1	one cut homeobox 1
ENSG00000169862	449.7851101	1.281111771	0.46784962	0.000235185	0.002425666	CTNND2	catenin delta 2
ENSG00000169891	890.2512579	-0.627300477	0.143973225	1.80E-06	4.50E-05	REPS2	RALBP1 associated Eps domain containing 2
ENSG00000169894	739.8436235	1.259819988	0.363024545	1.13E-05	0.000211847	MUC3A	"mucin 3A, cell surface associated"
ENSG00000169903	20907.09759	0.934943801	0.30713895	1.41E-05	0.000256598	TM4SF4	transmembrane 4 L six family member 4
ENSG00000169905	7212.002936	0.398231722	0.093857134	1.02E-05	0.000194768	TOR1AIP2	torsin 1A interacting protein 2
ENSG00000169964	638.7128268	-0.345964306	0.09336393	4.59E-05	0.000669495	TMEM42	transmembrane protein 42
